Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P25686;Q8NHS0	P25686	8;1	8;1	7;0	DnaJ homolog subfamily B member 2	DNAJB2	sp|P25686|DNJB2_HUMAN DnaJ homolog subfamily B member 2 OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=3	2	8	8	7	28.7	28.7	25.6	35.58	324	324;232	3.22	2	5	7	5	3	1	0	90.815	115590	146650	146950	119850	104710	113410	111630	172940	119000	123990	103460	99218	135020	114850	128730	123970	115590	146650	146950	119850	104710	113410	111630	172940	119000	123990	103460	99218	135020	114850	128730	123970	19	18	19	19	16	18	17	19	17	17	16	15	16	17	18	16	238850000	23				555	157;526;623;1541;1871;2011;4863;5929	True;True;True;True;True;True;True;True	156;522;616;1538;1869;2009;4867;5931	428;429;1383;1652;1653;1654;4176;4177;4178;4179;4180;5035;5036;5383;5384;5385;5386;12914;12915;12916;12917;15732;15733	508;509;1581;1897;1898;1899;4935;4936;4937;4938;4939;5909;5910;6292;6293;6294;6295;14958;14959;14960;14961;18283;18284	508;1581;1899;4938;5910;6294;14960;18284			9606;9606
P25705	P25705	17	17	17	ATP synthase subunit alpha, mitochondrial	ATP5A1	sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1	1	17	17	17	34.9	34.9	34.9	59.75	553	553	3.16	17	19	21	19	11	9	0	323.31	1657800	1643100	1897500	1506800	1376900	1920000	952020	1389800	1475800	1637200	1589700	1300500	1461000	1938900	2013900	1589000	1657800	1643100	1897500	1506800	1376900	1920000	952020	1389800	1475800	1637200	1589700	1300500	1461000	1938900	2013900	1589000	114	117	121	122	117	117	105	118	118	115	117	116	117	120	119	114	8423500000	126				556	488;679;1338;1694;1809;2201;2653;2885;3133;3216;4274;5359;5521;5539;5698;6063;6228	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	484;672;1335;1691;1806;2201;2655;2887;3136;3219;4275;5360;5524;5542;5701;6065;6230	1284;1799;1800;1801;1802;1803;1804;1805;1806;1807;1808;3619;3620;3621;3622;3623;3624;4588;4589;4590;4591;4592;4593;4890;4891;5881;7108;7109;7110;7787;7788;7789;8463;8464;8465;8466;8467;8468;8469;8470;8471;8472;8473;8474;8475;8476;8477;8689;8690;11348;11349;11350;11351;11352;11353;14147;14608;14609;14610;14611;14612;14613;14614;14615;14649;14650;14651;14652;14653;14654;14655;15113;15114;15115;15116;15117;16099;16100;16101;16102;16103;16104;16105;16106;16107;16108;16109;16110;16515;16516;16517;16518;16519;16520;16521;16522	1476;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;4293;4294;4295;4296;4297;4298;5403;5404;5405;5406;5407;5408;5409;5410;5745;5746;6833;8211;8212;8213;8978;8979;8980;9802;9803;9804;9805;9806;9807;9808;9809;9810;9811;9812;9813;9814;9815;9816;9817;9818;9819;9820;9821;9822;9823;9824;9825;9826;9827;9828;9829;9830;9831;10071;10072;13144;13145;13146;13147;13148;13149;13150;13151;13152;13153;13154;13155;16333;16844;16845;16846;16847;16848;16849;16850;16851;16852;16853;16889;16890;16891;16892;16893;16894;16895;17517;17518;17519;17520;17521;18684;18685;18686;18687;18688;18689;18690;18691;18692;18693;18694;18695;18696;18697;18698;18699;19145;19146;19147;19148;19149;19150;19151;19152	1476;2077;4297;5407;5745;6833;8211;8979;9821;10071;13152;16333;16851;16891;17519;18697;19148	349;350;351;352	51;95;105;189	9606
P25713	P25713	1	1	1	Metallothionein-3	MT3	sp|P25713|MT3_HUMAN Metallothionein-3 OS=Homo sapiens OX=9606 GN=MT3 PE=1 SV=1	1	1	1	1	16.2	16.2	16.2	6.927	68	68	3		1		1			0	2.6656	9447.4	7899.9	12487	14462	6149.1	10672	10500	9578.4	8352.3	10197	8407.8	13903	10155	10046	10840	11217	9447.4	7899.9	12487	14462	6149.1	10672	10500	9578.4	8352.3	10197	8407.8	13903	10155	10046	10840	11217	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	200740000	2				557	2501	True	2502	6694;6695	7739;7740	7740			9606
P25789	P25789	1	1	1	Proteasome subunit alpha type-4	PSMA4	sp|P25789|PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1	1	1	1	1	3.8	3.8	3.8	29.483	261	261	2		1					0.00929	1.2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	779360	1				558	3700	True	3704	9944	11523	11523			9606
P26038	P26038	17	17	12	Moesin	MSN	sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3	1	17	17	12	22.9	22.9	17.3	67.819	577	577	3.33	3	11	10	8	7	3	0	63.91	829170	1113100	665230	806530	676800	739220	731980	785130	835450	466720	657090	489710	894900	584580	665230	568010	829170	1113100	665230	806530	676800	739220	731980	785130	835450	466720	657090	489710	894900	584580	665230	568010	39	42	40	41	40	43	40	41	39	38	39	38	40	38	40	38	763650000	43				559	396;440;482;537;544;551;1346;1910;3075;3302;3385;4436;4659;4662;4726;5445;5672	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	391;436;478;533;540;547;1343;1908;3078;3305;3388;4437;4662;4665;4729;5448;5675	1076;1168;1268;1269;1407;1408;1409;1410;1411;1447;1448;1449;1460;1461;3638;3639;3640;5113;5114;5115;8318;8914;9092;9093;11802;11803;11804;12387;12388;12394;12395;12396;12397;12584;12585;12586;12587;14403;14404;14405;15047;15048	1251;1349;1458;1459;1607;1608;1609;1610;1611;1652;1653;1654;1666;1667;4313;4314;4315;5989;5990;5991;9637;10325;10531;10532;13675;13676;13677;13678;14311;14312;14318;14319;14320;14321;14542;14543;14544;14545;16619;16620;16621;17446;17447	1251;1349;1458;1608;1653;1667;4314;5991;9637;10325;10532;13676;14312;14319;14544;16620;17447	302;353;354;355;356	305;421;451;543;549	9606
P26232;P35221	P26232;P35221	3;2	3;2	3;2	Catenin alpha-2;Catenin alpha-1	CTNNA2;CTNNA1	sp|P26232|CTNA2_HUMAN Catenin alpha-2 OS=Homo sapiens OX=9606 GN=CTNNA2 PE=1 SV=5;sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1	2	3	3	3	2.3	2.3	2.3	105.31	953	953;906	3.6			3	1	1		0	6.8153	10685	16250	14533	14317	11099	18339	11850	17220	14652	22090	16758	12517	15372	13107	12611	17117	10685	16250	14533	14317	11099	18339	11850	17220	14652	22090	16758	12517	15372	13107	12611	17117	4	5	4	5	4	5	5	5	5	5	4	4	5	5	4	5	27444000	5				560	1440;1441;3260	True;True;True	1437;1438;3263	3884;3885;3886;3887;8800	4607;4608;4609;4610;10189	4608;4609;10189			9606;9606
P26373	P26373	3	3	3	60S ribosomal protein L13	RPL13	sp|P26373|RL13_HUMAN 60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4	1	3	3	3	15.2	15.2	15.2	24.261	211	211	3.71	1		2	2	1	1	0	5.7803	59712	41093	24180	43822	43976	34651	45729	136980	61113	71131	92291	78133	57170	89511	117810	72376	59712	41093	24180	43822	43976	34651	45729	136980	61113	71131	92291	78133	57170	89511	117810	72376	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	90291000	7				561	1233;3339;3479	True;True;True	1230;3342;3482	3328;3329;3330;3331;9006;9007;9327	3934;3935;3936;3937;10433;10434;10811	3934;10433;10811	357	155	9606
P26378;Q12926;Q14576	P26378;Q12926;Q14576	2;1;1	2;1;1	2;1;1	ELAV-like protein 4;ELAV-like protein 2;ELAV-like protein 3	ELAVL4;ELAVL2;ELAVL3	sp|P26378|ELAV4_HUMAN ELAV-like protein 4 OS=Homo sapiens OX=9606 GN=ELAVL4 PE=1 SV=2;sp|Q12926|ELAV2_HUMAN ELAV-like protein 2 OS=Homo sapiens OX=9606 GN=ELAVL2 PE=1 SV=2;sp|Q14576|ELAV3_HUMAN ELAV-like protein 3 OS=Homo sapiens OX=9606 GN=ELAVL3 PE=2 SV=	3	2	2	2	5.8	5.8	5.8	41.769	380	380;359;367	1.5	1	1					0.0028149	1.5235	0	850.75	0	0	0	1038.6	0	1445.7	0	0	0	0	839.93	0	0	0	0	850.75	0	0	0	1038.6	0	1445.7	0	0	0	0	839.93	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	9668300	2				562	1676;3147	True;True	1673;3150	4548;8502	5361;9857	5361;9857			9606;9606;9606
P26447	P26447	2	2	2	Protein S100-A4	S100A4	sp|P26447|S10A4_HUMAN Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1	1	2	2	2	16.8	16.8	16.8	11.728	101	101	2	1		1				0	2.1325	11144	18436	16139	10094	12555	13461	20734	18811	15419	18213	20665	15785	24242	20275	19043	15181	11144	18436	16139	10094	12555	13461	20734	18811	15419	18213	20665	15785	24242	20275	19043	15181	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	9002700	2				563	1722;4805	True;True	1719;4808	4656;12773	5480;14810	5480;14810			9606
P26583	P26583	2	2	2	High mobility group protein B2	HMGB2	sp|P26583|HMGB2_HUMAN High mobility group protein B2 OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=2	1	2	2	2	11.5	11.5	11.5	24.033	209	209	2.8		2	2	1			0	19.275	81780	72819	56283	77772	79196	84667	151870	124840	91970	78172	79212	101370	70712	72272	87964	64065	81780	72819	56283	77772	79196	84667	151870	124840	91970	78172	79212	101370	70712	72272	87964	64065	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	55820000	5				564	3627;4943	True;True	3630;4946	9740;9741;13110;13111;13112	11293;11294;15173;15174;15175	11294;15175	358	132	9606
P26640	P26640	3	3	3	Valine--tRNA ligase	VARS	sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS PE=1 SV=4	1	3	3	3	3	3	3	140.47	1264	1264	3.6			3	1	1		0	12.022	18692	22422	21465	19035	21302	20580	16261	25933	23085	33012	21367	19406	14811	19852	18867	21089	18692	22422	21465	19035	21302	20580	16261	25933	23085	33012	21367	19406	14811	19852	18867	21089	5	4	5	5	5	5	5	5	5	5	4	5	4	5	4	4	31428000	5				565	3862;4673;6114	True;True;True	3866;4676;6116	10332;12421;16239;16240;16241	11966;14350;18843;18844;18845	11966;14350;18845			9606
P26885	P26885	1	1	1	Peptidyl-prolyl cis-trans isomerase FKBP2	FKBP2	sp|P26885|FKBP2_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=2	1	1	1	1	8.5	8.5	8.5	15.649	142	142	3	1	1	1	1	1		0	4.5987	12618	7833.2	17059	9628.8	8953.2	18882	4890.7	8244.2	5051.3	10389	11283	7852.8	7109.9	10613	8185.3	9549.4	12618	7833.2	17059	9628.8	8953.2	18882	4890.7	8244.2	5051.3	10389	11283	7852.8	7109.9	10613	8185.3	9549.4	5	3	4	3	3	5	3	4	2	4	3	3	3	3	3	2	109790000	5				566	3988	True	3993	10639;10640;10641;10642;10643	12312;12313;12314;12315;12316	12314			9606
P26992	P26992	1	1	1	Ciliary neurotrophic factor receptor subunit alpha	CNTFR	sp|P26992|CNTFR_HUMAN Ciliary neurotrophic factor receptor subunit alpha OS=Homo sapiens OX=9606 GN=CNTFR PE=1 SV=2	1	1	1	1	2.4	2.4	2.4	40.633	372	372	1	1						0.0093147	1.2421	1206.2	0	0	989.15	0	969.76	0	0	0	0	0	0	956.43	866.97	1435.2	0	1206.2	0	0	989.15	0	969.76	0	0	0	0	0	0	956.43	866.97	1435.2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	561070	1				567	2080	True	2079	5556	6477	6477			9606
P27338	P27338	4	4	4	Amine oxidase [flavin-containing] B	MAOB	sp|P27338|AOFB_HUMAN Amine oxidase [flavin-containing] B OS=Homo sapiens OX=9606 GN=MAOB PE=1 SV=3	1	4	4	4	8.7	8.7	8.7	58.762	520	520	2.6	1	1	2	1			0	12.677	45108	47084	61831	32211	50227	96224	26066	38669	39247	34206	42755	38683	52531	50293	51893	54560	45108	47084	61831	32211	50227	96224	26066	38669	39247	34206	42755	38683	52531	50293	51893	54560	6	6	6	4	6	6	5	6	6	6	6	5	6	6	6	6	18170000	6				568	1624;1684;3580;6045	True;True;True;True	1621;1681;3583;6047	4423;4570;9625;16057;16058	5221;5383;5384;11165;18639;18640	5221;5383;11165;18640			9606
P27348	P27348	6	2	2	14-3-3 protein theta	YWHAQ	sp|P27348|1433T_HUMAN 14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1	1	6	2	2	24.5	10.6	10.6	27.764	245	245	3.6	1	1		1	1	1	0	55.447	7585.3	7798.5	16025	11225	4940.9	24933	4972.2	7911.2	5874.4	10032	9105.7	7968.1	8441.8	11120	11576	13470	7585.3	7798.5	16025	11225	4940.9	24933	4972.2	7911.2	5874.4	10032	9105.7	7968.1	8441.8	11120	11576	13470	4	4	5	5	3	5	2	4	4	5	3	4	4	5	4	4	28487000	5				569	719;1122;1766;3444;4200;6397	True;False;False;False;False;True	712;1116;1763;3447;4201;6400	1927;1928;1929;2941;2942;2943;2944;4775;4776;4777;4778;4779;9231;11172;17005;17006	2226;2227;2228;3425;3426;3427;3428;5618;5619;5620;5621;5622;10698;12940;19718;19719	2228;3426;5621;10698;12940;19718	359;360	160;218	9606
P27695	P27695	3	3	3	DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial	APEX1	sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) lyase OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2	1	3	3	3	10.7	10.7	10.7	35.554	318	318	4.78				3	5	1	0	21.417	70350	41832	87546	65115	59711	68826	67488	115430	66837	41573	60646	51234	46961	48236	57110	52198	70350	41832	87546	65115	59711	68826	67488	115430	66837	41573	60646	51234	46961	48236	57110	52198	12	11	12	12	12	12	12	12	12	12	12	12	11	11	12	12	46395000	12				570	1234;2346;2347	True;True;True	1231;2346;2347	3332;6230;6231;6232;6233;6234;6235;6236;6237	3938;7222;7223;7224;7225;7226;7227;7228;7229;7230;7231;7232	3938;7222;7229			9606
P27797	P27797	5	5	5	Calreticulin	CALR	sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1	1	5	5	5	13.9	13.9	13.9	48.141	417	417	3.91		2	2	4	1	2	0	14.213	139400	113180	149680	134310	122130	170030	118010	112150	174030	147400	158350	156560	141890	155360	165960	210390	139400	113180	149680	134310	122130	170030	118010	112150	174030	147400	158350	156560	141890	155360	165960	210390	13	13	13	13	13	13	13	13	13	13	13	12	13	13	13	13	127850000	13				571	800;1844;2631;3688;4432	True;True;True;True;True	793;1841;2633;3692;4433	2143;2144;4968;7033;7034;7035;7036;7037;9918;11795;11796	2472;2473;5835;8125;8126;8127;8128;8129;11490;11491;13666;13667;13668	2473;5835;8128;11490;13667			9606
P27816	P27816	23	23	23	Microtubule-associated protein 4	MAP4	sp|P27816|MAP4_HUMAN Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3	1	23	23	23	23.3	23.3	23.3	121	1152	1152	2.53	15	17	10	3	5	3	0	200.04	792060	901120	830070	922830	788810	728390	920970	1257900	1050600	601770	709770	574160	1022800	840480	924120	789150	792060	901120	830070	922830	788810	728390	920970	1257900	1050600	601770	709770	574160	1022800	840480	924120	789150	54	54	50	51	51	50	55	55	53	51	48	49	50	52	54	56	976610000	58				572	427;652;1004;1006;1199;1320;1720;2920;2976;3478;4282;4526;5352;5357;5438;5475;5492;5574;5681;5738;5740;5980;5983	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	423;645;998;1000;1194;1317;1717;2922;2979;3481;4283;4528;5353;5358;5441;5478;5495;5577;5684;5739;5741;5982;5985	1148;1724;1725;1726;1727;2654;2658;3226;3586;4652;4653;4654;7874;8068;8069;9325;9326;11381;11382;12042;12043;14129;14130;14131;14137;14138;14139;14140;14376;14486;14487;14488;14535;14761;15074;15226;15227;15228;15229;15230;15231;15233;15234;15235;15236;15237;15238;15878;15879;15882;15883;15884;15885	1329;1990;1991;1992;1993;3093;3101;3826;4251;5474;5475;5476;5477;5478;9088;9327;9328;9329;10809;10810;13195;13196;13934;13935;16312;16313;16314;16320;16321;16322;16323;16589;16708;16709;16710;16758;17019;17020;17474;17667;17668;17669;17670;17671;17672;17674;17675;17676;17677;17678;17679;17680;18443;18444;18447;18448;18449;18450	1329;1992;3093;3101;3826;4251;5474;9088;9328;10810;13195;13935;16314;16322;16589;16708;16758;17020;17474;17668;17679;18444;18450	361;362;363;364	478;592;869;894	9606
P27824	P27824	8	8	8	Calnexin	CANX	sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2	1	8	8	8	17.7	17.7	17.7	67.567	592	592	4.08	1		2	5	2	2	0	19.658	55353	67838	73986	64605	63670	120460	66833	69322	67635	84863	70391	60149	93735	66897	70772	81589	55353	67838	73986	64605	63670	120460	66833	69322	67635	84863	70391	60149	93735	66897	70772	81589	9	10	9	9	8	12	9	10	8	9	9	9	8	9	8	10	150470000	12				573	176;507;933;3308;3362;4889;5642;5668	True;True;True;True;True;True;True;True	173;503;926;3311;3365;4893;5645;5671	478;479;1327;1328;1329;1330;2475;8924;9053;12972;14926;14995	567;568;1521;1522;1523;1524;2886;10338;10488;15020;17224;17325	567;1524;2886;10338;10488;15020;17224;17325	365	188	9606
P28070	P28070	1	1	1	Proteasome subunit beta type-4	PSMB4	sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4	1	1	1	1	3.4	3.4	3.4	29.204	264	264	1	1						0.0081356	1.3323	878.03	0	969.4	1075.2	0	0	0	0	0	0	0	0	0	1234.4	1826.7	826.26	878.03	0	969.4	1075.2	0	0	0	0	0	0	0	0	0	1234.4	1826.7	826.26	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	734850	1				574	2224	True	2224	5921	6875	6875			9606
P28331	P28331	3	3	3	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	NDUFS1	sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3	1	3	3	3	6.7	6.7	6.7	79.467	727	727	3.14		2	3	1	1		0	43.107	881.33	4916.1	11606	1469	1758.5	14448	962.18	2133.4	3266.1	3041.3	5779	3304.3	2749.9	5089.4	5311.2	3474.6	881.33	4916.1	11606	1469	1758.5	14448	962.18	2133.4	3266.1	3041.3	5779	3304.3	2749.9	5089.4	5311.2	3474.6	1	3	5	1	1	7	1	2	2	3	4	3	2	4	4	2	8592900	7				575	436;2104;2621	True;True;True	432;2103;2623	1160;1161;1162;5615;5616;5617;7016	1341;1342;1343;6540;6541;6542;8107	1342;6542;8107	366	632	9606
P28482;P27361	P28482	4;1	4;1	4;1	Mitogen-activated protein kinase 1	MAPK1	sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3	2	4	4	4	14.7	14.7	14.7	41.389	360	360;379	3.86			3	2	2		0	10.532	55696	32192	60353	36111	35852	67742	25815	24846	34741	30103	36601	23782	38148	40322	47535	46226	55696	32192	60353	36111	35852	67742	25815	24846	34741	30103	36601	23782	38148	40322	47535	46226	7	7	9	7	7	9	8	8	8	6	7	7	9	9	9	9	26289000	9				576	1205;1693;2120;5799	True;True;True;True	1200;1690;2119;5801	3241;4586;4587;5654;5655;5656;15411	3841;5400;5401;5402;6581;6582;6583;17885;17886	3841;5402;6583;17886	367;368	108;333	9606;9606
P28838	P28838	6	6	6	Cytosol aminopeptidase	LAP3	sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3	1	6	6	6	12.9	12.9	12.9	56.166	519	519	2.9	3	2	1	2	1	1	0	43.127	28954	62733	110640	36269	30469	66761	17569	33057	33304	24283	27639	17871	39201	29676	23536	31773	28954	62733	110640	36269	30469	66761	17569	33057	33304	24283	27639	17871	39201	29676	23536	31773	8	9	10	9	9	9	6	8	8	8	7	6	9	9	8	7	48266000	10				577	93;1987;2097;2748;2781;5563	True;True;True;True;True;True	93;1985;2096;2751;2783;5566	235;5327;5602;7355;7356;7357;7358;7439;14721;14722	271;6232;6526;8480;8481;8482;8483;8576;16968;16969	271;6232;6526;8482;8576;16969			9606
P28907	P28907	1	1	1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1	CD38	sp|P28907|CD38_HUMAN ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Homo sapiens OX=9606 GN=CD38 PE=1 SV=2	1	1	1	1	2.7	2.7	2.7	34.328	300	300	1.5	1	1					0.0081633	1.3586	3476.9	7046.3	7653.3	4288.7	3410.2	5056.3	3453.7	4984.1	4955	3874.8	5754.4	4468.6	4830.1	5292.3	6783.4	2752.9	3476.9	7046.3	7653.3	4288.7	3410.2	5056.3	3453.7	4984.1	4955	3874.8	5754.4	4468.6	4830.1	5292.3	6783.4	2752.9	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	4056000	2				578	1677	True	1674	4549;4550	5362;5363	5362			9606
P29120	P29120	1	1	1	Neuroendocrine convertase 1	PCSK1	sp|P29120|NEC1_HUMAN Neuroendocrine convertase 1 OS=Homo sapiens OX=9606 GN=PCSK1 PE=1 SV=2	1	1	1	1	1.3	1.3	1.3	84.151	753	753	2.5		1	1				0.00074571	1.8171	21500	23532	22041	15390	18337	10178	20062	11747	19436	18358	26047	10483	13316	11848	24075	20370	21500	23532	22041	15390	18337	10178	20062	11747	19436	18358	26047	10483	13316	11848	24075	20370	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2				579	5220	True	5222	13811;13812	15959;15960	15960			9606
P29401	P29401	7	7	7	Transketolase	TKT	sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3	1	7	7	7	14.1	14.1	14.1	67.877	623	623	3.04	3	7	6	4	2	2	0	189.89	197500	273090	371660	180110	195750	346090	116520	226900	176000	212410	190580	133680	231970	269850	142760	237830	197500	273090	371660	180110	195750	346090	116520	226900	176000	212410	190580	133680	231970	269850	142760	237830	26	27	27	27	26	27	24	26	26	26	25	26	27	27	25	25	441940000	28				580	684;735;3096;3123;3642;3671;5389	True;True;True;True;True;True;True	677;728;3099;3126;3645;3674;5391	1815;1816;1970;8371;8372;8373;8437;8438;8439;8440;8441;9795;9796;9858;9859;9860;9861;9862;9863;9864;14224;14225;14226;14227	2090;2091;2270;9694;9695;9696;9697;9698;9767;9768;9769;9770;9771;9772;11360;11361;11425;11426;11427;11428;11429;11430;11431;16417;16418;16419;16420;16421	2090;2270;9697;9770;11361;11425;16420	369	199	9606
P29508	P29508	1	1	1	Serpin B3	SERPINB3	sp|P29508|SPB3_HUMAN Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2	1	1	1	1	2.1	2.1	2.1	44.564	390	390	3			1				0.009434	1.2985	3312.8	5942.7	6380.3	9894.7	4507.3	3532.2	3594.7	6823.9	3933.2	6952.8	5186.6	15457	6839.3	8191.8	13616	4723.9	3312.8	5942.7	6380.3	9894.7	4507.3	3532.2	3594.7	6823.9	3933.2	6952.8	5186.6	15457	6839.3	8191.8	13616	4723.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3731000	1				581	5901	True	5903	15667	18215	18215			9606
P29692	P29692	3	3	3	Elongation factor 1-delta	EEF1D	sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5	1	3	3	3	12.8	12.8	12.8	31.121	281	281	2.25	1	1	2				0	21.591	7999.9	7263.5	8315.8	10193	7407.4	8636.7	7321.2	9074	6179.6	4687.7	7023.9	5208.2	6224.4	11262	9660.2	8560.5	7999.9	7263.5	8315.8	10193	7407.4	8636.7	7321.2	9074	6179.6	4687.7	7023.9	5208.2	6224.4	11262	9660.2	8560.5	3	2	2	3	3	3	3	3	3	2	2	3	2	3	2	3	11106000	4				582	2858;2992;5984	True;True;True	2860;2995;5986	7710;7711;8098;15886	8893;8894;9358;18451	8893;9358;18451			9606
P29762	P29762	4	4	4	Cellular retinoic acid-binding protein 1	CRABP1	sp|P29762|RABP1_HUMAN Cellular retinoic acid-binding protein 1 OS=Homo sapiens OX=9606 GN=CRABP1 PE=1 SV=2	1	4	4	4	24.1	24.1	24.1	15.565	137	137	3.6		1	1	2	1		0	7.3245	25663	22250	54832	26251	19096	55339	11919	20125	28323	27425	23434	13238	13919	25118	26925	27265	25663	22250	54832	26251	19096	55339	11919	20125	28323	27425	23434	13238	13919	25118	26925	27265	5	4	5	4	4	5	4	5	5	4	4	4	4	5	5	5	36024000	5				583	4345;5283;5962;5963	True;True;True;True	4346;5285;5964;5965	11564;13959;13960;15827;15828	13406;16120;16121;18390;18391	13406;16120;18390;18391			9606
