Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P27797	P27797	3	3	3	Calreticulin	CALR	sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1	1	3	3	3	7	7	7	48.141	417	417	4.25		1	2	1	2	2	0	26.814	42585	53207	36981	32264	44140	27873	30504	43242	71059	24096	33552	32054	31276	41796	32120	31258	42585	53207	36981	32264	44140	27873	30504	43242	71059	24096	33552	32054	31276	41796	32120	31258	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	60053000	8				474	1595;2207;3622	True;True;True	1606;2223;3640	4158;5806;5807;5808;5809;5810;9574;9575	4566;6354;6355;6356;6357;6358;10565;10566	4566;6357;10565			9606
P27816	P27816	15	15	15	Microtubule-associated protein 4	MAP4	sp|P27816|MAP4_HUMAN Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3	1	15	15	15	14.8	14.8	14.8	121	1152	1152	2.68	4	9	9	4	2		0	175.21	180960	151040	201900	214290	166920	183520	210030	317090	205140	209530	293420	180480	151780	147680	137620	161290	180960	151040	201900	214290	166920	183520	210030	317090	205140	209530	293420	180480	151780	147680	137620	161290	26	25	25	26	24	24	26	26	25	22	26	25	22	23	24	25	273760000	30				475	397;615;1062;1069;1502;2841;3699;4164;4278;4280;4354;4559;4601;4602;4805	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	398;617;1067;1074;1511;2858;3718;4183;4296;4298;4372;4577;4618;4619;4822	1071;1072;1615;1616;1617;1618;2842;2843;2844;2861;3921;7522;7523;9782;9783;10987;11276;11281;11463;11464;12046;12047;12142;12143;12144;12145;12146;12646	1157;1158;1759;1760;1761;1762;1763;3153;3154;3155;3173;4310;8286;8287;10789;10790;12098;12411;12416;12614;12615;13314;13315;13316;13422;13423;13424;13425;13426;13992	1158;1760;3155;3173;4310;8287;10789;12098;12411;12416;12615;13315;13424;13426;13992	268	894	9606
P27824	P27824	3	3	3	Calnexin	CANX	sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2	1	3	3	3	6.6	6.6	6.6	67.567	592	592	4		1		1		1	0	18.67	3838.5	5285.1	3239.9	2399	6674.2	2091.9	3333.5	4905.1	6230.9	5515.7	4790.1	1662.1	4007.2	5634	2645.4	3776.9	3838.5	5285.1	3239.9	2399	6674.2	2091.9	3333.5	4905.1	6230.9	5515.7	4790.1	1662.1	4007.2	5634	2645.4	3776.9	2	2	2	2	3	1	2	2	2	3	2	1	2	2	2	2	6396700	3				476	464;4519;4547	True;True;True	466;4537;4565	1245;11902;11967	1347;13095;13172	1347;13095;13172	269	188	9606
P28482	P28482	4	4	4	Mitogen-activated protein kinase 1	MAPK1	sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3	1	4	4	4	9.7	9.7	9.7	41.389	360	360	4.5		1		2	1	2	0	24.008	30622	33704	27813	25323	27769	29162	18212	21970	16170	15736	10073	34619	25464	22234	19437	19245	30622	33704	27813	25323	27769	29162	18212	21970	16170	15736	10073	34619	25464	22234	19437	19245	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	34205000	6				477	355;1483;1814;2294	True;True;True;True	356;1492;1828;2310	953;3883;3884;3885;4673;6076	1033;4271;4272;4273;5119;6647	1033;4273;5119;6647	270	333	9606
P28838	P28838	3	3	3	Cytosol aminopeptidase	LAP3	sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3	1	3	3	3	6.4	6.4	6.4	56.166	519	519	3.4		1	2	1	1		0	19.254	5369.4	11343	7363.7	7608.5	9888.3	3509.2	8485.9	4209.1	17529	9995.8	5875.1	10173	5815	12592	8033	8150.9	5369.4	11343	7363.7	7608.5	9888.3	3509.2	8485.9	4209.1	17529	9995.8	5875.1	10173	5815	12592	8033	8150.9	2	4	3	4	4	1	4	2	4	4	2	4	2	4	3	3	11228000	5				478	1796;2159;2306	True;True;True	1810;2175;2322	4631;5677;6095;6096;6097	5075;6215;6666;6667;6668	5075;6215;6666			9606
P29218	P29218	1	1	1	Inositol monophosphatase 1	IMPA1	sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1	1	1	1	1	4	4	4	30.188	277	277	2		1					0.0018349	7.4187	0	1399.2	899.91	0	0	0	0	0	1423.3	1041.9	0	1010.9	0	1171	0	0	0	1399.2	899.91	0	0	0	0	0	1423.3	1041.9	0	1010.9	0	1171	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	14462000	1				479	4094	True	4113	10803	11903	11903			9606
P29401	P29401	7	7	7	Transketolase	TKT	sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3	1	7	7	7	14.1	14.1	14.1	67.877	623	623	3.55	1	4	5	5	3	2	0	81.972	65398	79403	64214	64604	89004	71879	58516	61926	95362	69669	88740	82619	57485	108520	34226	79885	65398	79403	64214	64604	89004	71879	58516	61926	95362	69669	88740	82619	57485	108520	34226	79885	20	19	20	19	20	18	19	20	21	19	20	19	18	21	15	20	231890000	23				480	642;696;2579;2602;2975;3003;4310	True;True;True;True;True;True;True	644;698;2596;2619;2992;3020;4328	1714;1895;1896;6876;6877;6878;6879;6880;6947;6948;6949;6950;6951;7935;7936;7975;7976;11346;11347;11348	1872;2080;2081;7559;7560;7561;7562;7563;7564;7565;7566;7640;7641;7642;7643;7644;8765;8766;8805;8806;12488;12489;12490	1872;2081;7560;7644;8766;8805;12489	271	199	9606
P29508;P48594	P29508;P48594	2;1	2;1	2;1	Serpin B3;Serpin B4	SERPINB3;SERPINB4	sp|P29508|SPB3_HUMAN Serpin B3 OS=Homo sapiens OX=9606 GN=SERPINB3 PE=1 SV=2;sp|P48594|SPB4_HUMAN Serpin B4 OS=Homo sapiens OX=9606 GN=SERPINB4 PE=1 SV=2	2	2	2	2	3.8	3.8	3.8	44.564	390	390;390	3.5		1			1		0.0020555	11.201	1013.1	1776.3	1271.8	1935.1	4105.9	21666	2773.7	1451.4	2206.8	0	31452	6386.3	4114.8	0	2203.6	4291.9	1013.1	1776.3	1271.8	1935.1	4105.9	21666	2773.7	1451.4	2206.8	0	31452	6386.3	4114.8	0	2203.6	4291.9	1	2	1	2	2	2	1	1	1	0	2	2	2	0	2	2	3074400	2				481	4743;4852	True;True	4760;4869	12517;12745	13848;14098	13848;14098			9606;9606
P29692;P24534	P29692	4;1	4;1	4;1	Elongation factor 1-delta	EEF1D	sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5	2	4	4	4	16.7	16.7	16.7	31.121	281	281;225	3.8		1	2		1	1	0	37.526	2662	4330.9	4749.8	4631.4	4838.2	1757.3	1124.1	3088.8	4169.1	0	2125.1	4736	5795.8	0	3412.2	4743.9	2662	4330.9	4749.8	4631.4	4838.2	1757.3	1124.1	3088.8	4169.1	0	2125.1	4736	5795.8	0	3412.2	4743.9	2	4	3	3	3	2	1	2	2	0	2	3	4	0	2	4	11351000	5				482	2404;2496;3167;4806	True;True;True;True	2420;2512;3185;4823	6403;6404;6656;8371;12647	7016;7017;7315;9232;13993	7016;7315;9232;13993			9606;9606
P29966	P29966	6	6	6	Myristoylated alanine-rich C-kinase substrate	MARCKS	sp|P29966|MARCS_HUMAN Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4	1	6	6	6	28.3	28.3	28.3	31.554	332	332	4.67		1	2	4	6	5	0	323.31	185230	125640	187660	256970	170820	140510	159500	269280	145460	219900	242170	158800	203250	143820	126140	121790	185230	125640	187660	256970	170820	140510	159500	269280	145460	219900	242170	158800	203250	143820	126140	121790	22	23	21	23	23	22	21	22	22	22	23	22	23	20	22	21	596570000	23				483	29;159;1143;1294;2011;2048	True;True;True;True;True;True	29;159;1149;1303;2026;2063	64;65;411;412;3001;3373;3374;3375;3376;5250;5251;5252;5253;5254;5352;5353;5354;5355	73;74;436;437;438;439;3319;3320;3722;3723;3724;3725;5744;5745;5746;5747;5748;5749;5750;5860;5861;5862;5863	73;437;3319;3725;5747;5863			9606
P30038	P30038	2	2	2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	ALDH4A1	sp|P30038|AL4A1_HUMAN Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH4A1 PE=1 SV=3	1	2	2	2	4.3	4.3	4.3	61.719	563	563	4				2			0	15.069	2965.1	4604.1	2403.7	3144.8	2890.6	2341.4	2999.5	2694	2543.7	3700.1	1507.2	4143.3	2974.5	3166.6	2109	2105.9	2965.1	4604.1	2403.7	3144.8	2890.6	2341.4	2999.5	2694	2543.7	3700.1	1507.2	4143.3	2974.5	3166.6	2109	2105.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1791300	2				484	1074;4676	True;True	1079;4693	2871;12339	3183;13641	3183;13641			9606
P30040	P30040	1	1	1	Endoplasmic reticulum resident protein 29	ERP29	sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4	1	1	1	1	5.7	5.7	5.7	28.993	261	261	6						1	0.0025997	6.9312	3055.6	1843.1	2720.8	3348.8	1687.4	1560.7	2623.4	3418.2	4572.8	1152.9	2243.2	1480.4	2000	4374.3	3198.6	2250.9	3055.6	1843.1	2720.8	3348.8	1687.4	1560.7	2623.4	3418.2	4572.8	1152.9	2243.2	1480.4	2000	4374.3	3198.6	2250.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4826000	1				485	2606	True	2623	6957	7650	7650	272	221	9606
P30041	P30041	2	2	2	Peroxiredoxin-6	PRDX6	sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3	1	2	2	2	12.9	12.9	12.9	25.035	224	224	5				1		1	0	15.681	4963.6	8612.6	5469.1	7704.4	5527.1	4088.6	2714.4	4599.7	3330.2	4440.1	4100.7	5164.3	6857	3295.8	3654.7	3320.4	4963.6	8612.6	5469.1	7704.4	5527.1	4088.6	2714.4	4599.7	3330.2	4440.1	4100.7	5164.3	6857	3295.8	3654.7	3320.4	2	3	3	3	2	2	2	2	2	3	3	2	3	2	2	2	4092300	3				486	799;802	True;True	802;805	2154;2163	2362;2371;2372	2362;2371	273	188	9606
P30043	P30043	2	2	2	Flavin reductase (NADPH)	BLVRB	sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3	1	2	2	2	12.1	12.1	12.1	22.119	206	206	3		1	1	1			0	13.187	4445.8	2445	4438.4	4922.5	5588.8	5502.3	5186.8	2729.7	5581.1	3982.1	4272.1	7670.6	5249.5	4982.7	4145.8	7066	4445.8	2445	4438.4	4922.5	5588.8	5502.3	5186.8	2729.7	5581.1	3982.1	4272.1	7670.6	5249.5	4982.7	4145.8	7066	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	9272400	3				487	3138;4607	True;True	3156;4624	8310;8311;12156	9170;9171;13437	9171;13437			9606
P30044	P30044	3	3	3	Peroxiredoxin-5, mitochondrial	PRDX5	sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4	1	3	3	3	18.7	18.7	18.7	22.086	214	214	3.83		2	1		2	1	0	25.356	7866.8	12421	10452	13666	17025	1130	14676	19864	21554	12055	9050.1	15162	14451	21394	20381	24737	7866.8	12421	10452	13666	17025	1130	14676	19864	21554	12055	9050.1	15162	14451	21394	20381	24737	4	4	4	4	5	1	4	4	5	4	4	4	5	5	5	5	10120000	7				488	4449;4782;4898	True;True;True	4467;4799;4915	11708;11709;11710;12593;12594;12888	12873;12874;12875;12876;13934;13935;14248	12873;13934;14248			9606
P30048	P30048	2	2	2	Thioredoxin-dependent peroxide reductase, mitochondrial	PRDX3	sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3	1	2	2	2	8.6	8.6	8.6	27.692	256	256	3.33		1	1		1		0	17.077	4161.2	3056.7	0	0	3782.1	841.1	0	2686.1	2223.7	4618.5	1625.8	951.61	0	2371.6	2968.3	2844.8	4161.2	3056.7	0	0	3782.1	841.1	0	2686.1	2223.7	4618.5	1625.8	951.61	0	2371.6	2968.3	2844.8	3	2	0	0	3	1	0	2	2	3	1	1	0	2	2	1	15388000	3				489	901;1091	True;True	905;1096	2380;2908;2909	2616;3222;3223	2616;3223			9606
P30084	P30084	2	2	2	Enoyl-CoA hydratase, mitochondrial	ECHS1	sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4	1	2	2	2	10.3	10.3	10.3	31.387	290	290	2.5		1	1				0	23.721	13638	19126	17827	18109	16186	11301	16291	13970	12104	17479	7009.6	18262	13219	11660	9826.8	11665	13638	19126	17827	18109	16186	11301	16291	13970	12104	17479	7009.6	18262	13219	11660	9826.8	11665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9105600	2				490	480;1374	True;True	482;1383	1276;3597	1378;3957	1378;3957			9606
P30086	P30086	9	9	9	Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide	PEBP1	sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3	1	9	9	9	56.7	56.7	56.7	21.057	187	187	4.06	3	6	13	16	14	12	0	232.43	670660	834540	735810	967370	773750	417250	564370	990510	824760	831370	995430	683490	760420	813870	617900	653070	670660	834540	735810	967370	773750	417250	564370	990510	824760	831370	995430	683490	760420	813870	617900	653070	68	71	72	74	70	61	69	74	73	74	76	72	66	70	68	69	5243100000	82				491	463;701;2232;3320;3327;3328;3473;4882;5191	True;True;True;True;True;True;True;True;True	465;703;2248;3338;3345;3346;3490;4899;5209	1243;1244;1904;1905;5912;5913;5914;5915;5916;5917;5918;5919;8799;8800;8801;8802;8803;8804;8805;8806;8807;8808;8809;8810;8826;8827;8828;8829;8830;8831;8832;8833;8834;8835;8836;8837;8838;8839;8840;8841;8842;8843;8844;8845;8846;8847;8848;8849;8850;8851;9168;9169;9170;9171;9172;9173;9174;9175;12855;12856;12857;12858;12859;13690	1345;1346;2089;2090;6468;6469;6470;6471;6472;6473;6474;6475;6476;9687;9688;9689;9690;9691;9692;9693;9694;9695;9696;9697;9698;9699;9719;9720;9721;9722;9723;9724;9725;9726;9727;9728;9729;9730;9731;9732;9733;9734;9735;9736;9737;9738;9739;9740;9741;9742;9743;9744;9745;9746;9747;9748;9749;9750;9751;9752;9753;9754;9755;9756;9757;10103;10104;10105;10106;10107;10108;10109;10110;10111;10112;14213;14214;14215;14216;14217;14218;15137	1346;2090;6468;9692;9720;9757;10108;14215;15137			9606
P30101	P30101	5	5	5	Protein disulfide-isomerase A3	PDIA3	sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4	1	5	5	5	9.9	9.9	9.9	56.782	505	505	2.93	1	3	8	2	1		0	34.755	24328	24027	22907	20252	32004	8365	17641	22634	41672	19106	18127	20200	21493	29255	21831	30135	24328	24027	22907	20252	32004	8365	17641	22634	41672	19106	18127	20200	21493	29255	21831	30135	6	7	5	5	7	4	5	5	8	5	6	5	5	6	5	6	86838000	15				492	1511;1862;3520;4351;4609	True;True;True;True;True	1520;1877;3537;4369;4626	3942;3943;3944;3945;3946;3947;4813;4814;4815;9306;11454;11455;11456;12159;12160	4332;4333;4334;4335;4336;4337;5270;5271;5272;10258;12605;12606;12607;13440;13441	4335;5271;10258;12606;13440			9606
P30153	P30153	1	1	1	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	PPP2R1A	sp|P30153|2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4	1	1	1	1	1.4	1.4	1.4	65.308	589	589	2		2					0.01	6.0984	3432.2	4718.8	4342.9	4649.5	4928	3216.1	2877.5	2968.1	7435.1	5531.1	4733	7450.4	6249.2	3846.5	4841.1	5669.5	3432.2	4718.8	4342.9	4649.5	4928	3216.1	2877.5	2968.1	7435.1	5531.1	4733	7450.4	6249.2	3846.5	4841.1	5669.5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7600700	2				493	4853	True	4870	12746;12747	14099;14100	14100			9606
P30419	P30419	2	2	2	Glycylpeptide N-tetradecanoyltransferase 1	NMT1	sp|P30419|NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2	1	2	2	2	5.2	5.2	5.2	56.806	496	496	4.33		1			1	1	0	24.039	8570.7	5606.2	6184.4	9071.9	5320.6	6718.8	6009.8	8015.8	3134.9	5830.7	9053.2	5329	5243.7	3842.4	4624.3	1787.2	8570.7	5606.2	6184.4	9071.9	5320.6	6718.8	6009.8	8015.8	3134.9	5830.7	9053.2	5329	5243.7	3842.4	4624.3	1787.2	2	2	2	3	2	2	2	2	2	3	2	2	3	2	3	1	13351000	3				494	312;2314	True;True	312;2330	811;6113;6114	878;6686;6687	878;6687			9606
P30533	P30533	2	2	2	Alpha-2-macroglobulin receptor-associated protein	LRPAP1	sp|P30533|AMRP_HUMAN Alpha-2-macroglobulin receptor-associated protein OS=Homo sapiens OX=9606 GN=LRPAP1 PE=1 SV=1	1	2	2	2	4.5	4.5	4.5	41.465	357	357	3.5	1	1	1	1	1	1	0	12.368	64688	56831	65020	62620	69082	29604	47611	60153	63112	38406	48728	50494	49617	42717	37778	59596	64688	56831	65020	62620	69082	29604	47611	60153	63112	38406	48728	50494	49617	42717	37778	59596	7	6	7	7	6	6	6	6	6	7	6	7	7	6	6	7	82360000	7				495	1480;2807	True;True	1489;2824	3875;7421;7422;7423;7424;7425	4263;8169;8170;8171;8172;8173;8174	4263;8171			9606
P30622	P30622	5	2	2	CAP-Gly domain-containing linker protein 1	CLIP1	sp|P30622|CLIP1_HUMAN CAP-Gly domain-containing linker protein 1 OS=Homo sapiens OX=9606 GN=CLIP1 PE=1 SV=2	1	5	2	2	3.5	1.4	1.4	162.24	1438	1438	3			2				0.0020899	11.493	4158.8	5230.9	3159	4028.2	3018.7	4561	1469.1	2211.1	2896.5	2825.2	3643	6530.7	4704	5773.1	3939.8	4494.6	4158.8	5230.9	3159	4028.2	3018.7	4561	1469.1	2211.1	2896.5	2825.2	3643	6530.7	4704	5773.1	3939.8	4494.6	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	3027700	2				496	1856;2673;3719;4540;4737	True;False;False;True;False	1871;2690;3738;4558;4754	4787;7097;7098;9819;11957;12507	5243;7805;7806;10830;13161;13837	5243;7805;10830;13161;13837			9606
P30626	P30626	1	1	1	Sorcin	SRI	sp|P30626|SORCN_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1	1	1	1	1	5.6	5.6	5.6	21.676	198	198	4			1	1	1		0.0017467	6.9766	16888	9576.8	16200	18066	12993	15267	15612	11459	15446	16192	16731	11815	10511	9572.8	9405.1	10612	16888	9576.8	16200	18066	12993	15267	15612	11459	15446	16192	16731	11815	10511	9572.8	9405.1	10612	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	0	3				497	4017	True	4036	10576;10577;10578	11659;11660;11661	11660			9606
P31146;Q6QEF8	P31146	9;1	9;1	9;1	Coronin-1A	CORO1A	sp|P31146|COR1A_HUMAN Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4	2	9	9	9	17.4	17.4	17.4	51.026	461	461;472	3.68	2	5	6	5	7	3	0	83.338	109010	152100	141400	129170	140300	118620	102000	135040	118150	135640	56486	168910	173420	143890	90626	102700	109010	152100	141400	129170	140300	118620	102000	135040	118150	135640	56486	168910	173420	143890	90626	102700	23	27	25	22	27	22	22	25	23	21	15	21	22	21	18	22	452660000	29				498	67;123;649;718;815;2901;3137;3772;3826	True;True;True;True;True;True;True;True;True	66;123;651;720;818;2918;3155;3791;3845	144;145;146;147;148;149;150;151;152;337;1744;1745;1746;1938;1939;1940;2189;7721;7722;7723;7724;7725;8307;8308;8309;9983;9984;10113	156;157;158;159;160;161;162;163;164;165;358;1911;1912;1913;2127;2128;2129;2399;8515;8516;8517;8518;8519;9167;9168;9169;11009;11010;11150	163;358;1912;2129;2399;8519;9169;11010;11150			9606;9606
P31150	P31150	6	6	4	Rab GDP dissociation inhibitor alpha	GDI1	sp|P31150|GDIA_HUMAN Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2	1	6	6	4	15.2	15.2	11.4	50.582	447	447	4.18		1	2	3	4	1	0	130.75	33706	47512	32678	29915	42533	35863	26659	36159	27237	24042	19599	36549	32032	34260	38251	42654	33706	47512	32678	29915	42533	35863	26659	36159	27237	24042	19599	36549	32032	34260	38251	42654	9	9	9	9	10	9	7	9	8	8	7	9	8	10	9	9	111000000	14				499	1077;1746;3326;3952;4426;5127	True;True;True;True;True;True	1082;1760;3344;3972;4443;5144	2875;4520;4521;8823;8824;8825;10412;11642;11643;13493;13494	3187;4956;4957;4958;4959;4960;9716;9717;9718;11483;12801;12802;14910;14911	3187;4960;9718;11483;12801;14910	274	168	9606
P31321	P31321	1	1	1	cAMP-dependent protein kinase type I-beta regulatory subunit	PRKAR1B	sp|P31321|KAP1_HUMAN cAMP-dependent protein kinase type I-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1B PE=1 SV=4	1	1	1	1	2.4	2.4	2.4	43.072	381	381	3.5			1	1			0.0063492	6.2249	0	0	1101.7	0	926.39	0	0	0	825.03	0	0	0	969.08	0	0	0	0	0	1101.7	0	926.39	0	0	0	825.03	0	0	0	969.08	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2330800	2				500	4975	True	4992	13092;13093	14472;14473	14473			9606
P31431	P31431	1	1	1	Syndecan-4	SDC4	sp|P31431|SDC4_HUMAN Syndecan-4 OS=Homo sapiens OX=9606 GN=SDC4 PE=1 SV=2	1	1	1	1	7.1	7.1	7.1	21.641	198	198	6						1	0.0018553	7.564	1759.9	0	1630.7	2097.6	1143.1	3066.4	879.92	1108	0	0	0	1711.6	1672.9	0	0	0	1759.9	0	1630.7	2097.6	1143.1	3066.4	879.92	1108	0	0	0	1711.6	1672.9	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	7107600	1				501	1691	True	1702	4377	4805	4805			9606
P31689	P31689	1	1	1	DnaJ homolog subfamily A member 1	DNAJA1	sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2	1	1	1	1	3.3	3.3	3.3	44.868	397	397	4.5			1	1	1	1	0.0018433	7.4328	2163	1482.4	850.14	3116.7	3266.2	1083	2999.6	2721.3	2820	3187.3	1746.8	1942.5	2583.3	2238	1215.6	915.58	2163	1482.4	850.14	3116.7	3266.2	1083	2999.6	2721.3	2820	3187.3	1746.8	1942.5	2583.3	2238	1215.6	915.58	1	1	1	2	3	1	2	2	3	2	1	2	2	1	1	1	5050500	4				502	3636	True	3654	9632;9633;9634;9635	10629;10630;10631;10632	10631			9606
P31942	P31942	1	1	1	Heterogeneous nuclear ribonucleoprotein H3	HNRNPH3	sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2	1	1	1	1	3.5	3.5	3.5	36.926	346	346	2.33		2	1				0.0017857	7.146	5979.5	5429.9	6551.5	5364.9	5694.1	1204.6	6702.6	5629.8	6478.8	5510	6565	934.36	4687.3	5292	3625.5	3629	5979.5	5429.9	6551.5	5364.9	5694.1	1204.6	6702.6	5629.8	6478.8	5510	6565	934.36	4687.3	5292	3625.5	3629	3	3	3	2	2	1	2	2	2	2	2	1	2	3	2	2	12246000	3				503	4255	True	4273	11225;11226;11227	12358;12359;12360	12358			9606
P31943;P55795;P52597	P31943;P55795;P52597	2;2;1	2;2;1	2;2;1	Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed;Heterogeneous nuclear ribonucleoprotein H2;Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed	HNRNPH1;HNRNPH2;HNRNPF	sp|P31943|HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4;sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1;sp|P52597|HNRPF_HUMAN Heterogeneous n	3	2	2	2	6	6	6	49.229	449	449;449;415	4.5				1	1		0	14.739	0	0	1520.8	1482.6	838.17	1236.3	0	1618.5	1601.6	1042.8	2016.4	0	1587.9	0	2034.6	1545.2	0	0	1520.8	1482.6	838.17	1236.3	0	1618.5	1601.6	1042.8	2016.4	0	1587.9	0	2034.6	1545.2	0	0	1	1	1	1	0	1	1	1	2	0	1	0	1	1	3478800	2				504	4256;4810	True;True	4274;4827	11228;12655	12361;14001	12361;14001			9606;9606;9606
