Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P31947	P31947	4	1	1	14-3-3 protein sigma	SFN	sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1	1	4	1	1	13.3	3.2	3.2	27.774	248	248	3	2	2	1	1	1	1	0	5.2882	132930	158960	118720	142830	131750	106750	97779	146050	98375	149180	102640	120990	139450	122210	155910	86416	132930	158960	118720	142830	131750	106750	97779	146050	98375	149180	102640	120990	139450	122210	155910	86416	10	10	9	10	10	9	10	10	10	10	9	10	10	10	10	9	394040000	10				621	1256;3804;4684;6638	False;False;False;True	1287;3935;4844;6845	3339;3340;10161;10162;12481;12482;17556;17557;17558;17559;17560;17561;17562;17563	3836;3837;11609;11610;14239;14240;20128;20129;20130;20131;20132;20133;20134;20135;20136;20137	3836;11610;14239;20133	360	220	9606
P31948	P31948	16	16	16	Stress-induced-phosphoprotein 1	STIP1	sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1	1	16	16	16	28.4	28.4	28.4	62.639	543	543	3	5	8	3	5	2	3	0	31.926	420140	370770	282280	327860	372170	429240	378670	169590	295780	300820	212810	302780	312870	294030	375620	255470	420140	370770	282280	327860	372170	429240	378670	169590	295780	300820	212810	302780	312870	294030	375620	255470	26	26	26	29	29	28	29	25	27	26	25	25	28	26	28	25	267480000	29				622	8;9;514;916;1168;1913;2229;2230;2684;3210;3846;4067;4178;4718;5297;6124	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	7;8;521;927;1195;1978;2304;2305;2306;2784;3321;3979;4208;4319;4884;5479;6314	11;12;13;1373;1374;2418;3095;5154;5955;5956;5957;5958;7164;7165;8630;10321;10322;10323;10324;10896;10897;11168;12570;14055;16172;16173	12;13;14;1585;1586;2788;3557;5925;6832;6833;6834;6835;6836;6837;8183;8184;9843;11798;11799;11800;11801;12457;12458;12763;14349;16085;18476;18477;18478	12;14;1585;2788;3557;5925;6832;6837;8183;9843;11800;12458;12763;14349;16085;18476	382;383;384;385;386;387	214;441;490;499;504;511	9606
P31949	P31949	2	2	2	Protein S100-A11;Protein S100-A11, N-terminally processed	S100A11	sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	1	2	2	2	17.1	17.1	17.1	11.74	105	105	3.67		1		1	1		0.0036075	1.6525	8777.6	5779.3	7859.8	11231	8296.9	7454.6	5914.4	3963.1	7483.6	8036.8	3221.2	6248.1	8007.1	4852.8	7152.9	9275.3	8777.6	5779.3	7859.8	11231	8296.9	7454.6	5914.4	3963.1	7483.6	8036.8	3221.2	6248.1	8007.1	4852.8	7152.9	9275.3	3	2	3	3	3	3	3	2	3	3	2	3	3	2	3	3	13834000	3				623	1011;3588	True;True	1026;3710	2668;9608;9609	3076;10980;10981	3076;10981			9606
P32004	P32004	20	20	20	Neural cell adhesion molecule L1	L1CAM	sp|P32004|L1CAM_HUMAN Neural cell adhesion molecule L1 OS=Homo sapiens OX=9606 GN=L1CAM PE=1 SV=2	1	20	20	20	19.4	19.4	19.4	140	1257	1257	3.78	5	8	6	10	7	10	0	114.45	243490	256570	225730	198130	258270	270420	229460	125930	185420	211740	165160	218340	259140	248540	248720	221310	243490	256570	225730	198130	258270	270420	229460	125930	185420	211740	165160	218340	259140	248540	248720	221310	36	39	37	38	40	38	38	32	33	37	35	36	37	42	40	37	429220000	46				624	282;604;912;1114;1757;2257;2503;2601;2653;4030;4463;5254;6501;6712;6782;6912;6919;6951;6989;7000	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	283;612;923;1137;1817;2333;2593;2699;2752;4171;4611;5433;6705;6919;6990;7121;7128;7162;7200;7211	742;743;1591;1592;1593;2408;2409;2935;2936;2937;2938;2939;4709;6023;6024;6665;6666;6930;7069;10820;10821;11907;11908;11909;11910;11911;11912;11913;13952;13953;13954;17202;17203;17204;17748;17749;17928;17929;18250;18261;18337;18338;18435;18436;18455;18456	866;867;1838;1839;1840;2778;2779;3377;3378;3379;3380;3381;5430;6915;6916;7633;7634;7925;8082;12370;12371;13592;13593;13594;13595;13596;13597;13598;15962;15963;15964;19715;19716;19717;20347;20348;20548;20549;20928;20941;21023;21024;21142;21143;21162;21163	867;1840;2779;3377;5430;6916;7634;7925;8082;12371;13595;15963;19715;20347;20549;20928;20941;21023;21143;21163	388;389;390	124;400;741	9606
P32119	P32119	8	7	7	Peroxiredoxin-2	PRDX2	sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5	1	8	7	7	36.4	30.8	30.8	21.892	198	198	3.22	4	6	6	5	3	3	0	14.975	335720	433880	394770	302410	261140	408850	451870	246040	253150	302940	359350	287530	383240	698810	365600	280090	335720	433880	394770	302410	261140	408850	451870	246040	253150	302940	359350	287530	383240	698810	365600	280090	28	30	27	28	28	31	30	28	30	29	29	30	28	31	29	29	989470000	31				625	712;2895;3696;4334;4934;5250;5862;5971	True;True;True;True;False;True;True;True	719;3000;3822;4479;5103;5429;6045;6157	1884;1885;1886;1887;1888;7745;7746;9918;9919;11579;11580;11581;11582;11583;11584;13174;13175;13176;13177;13178;13931;13932;13933;13934;13935;15453;15454;15769;15770;15771;15772;15773	2192;2193;2194;2195;2196;2197;8836;8837;11329;11330;13212;13213;13214;13215;13216;13217;13218;13219;15068;15069;15070;15071;15072;15073;15074;15075;15919;15920;15921;15922;15923;17655;17656;18017;18018;18019;18020;18021;18022	2192;8837;11330;13217;15074;15921;17656;18019			9606
P32418	P32418	3	3	3	Sodium/calcium exchanger 1	SLC8A1	sp|P32418|NAC1_HUMAN Sodium/calcium exchanger 1 OS=Homo sapiens OX=9606 GN=SLC8A1 PE=1 SV=3	1	3	3	3	3.1	3.1	3.1	108.55	973	973	3.33	1		1			1	0	2.9979	5798.7	9424.1	4922.3	7161.6	4821.1	8034	6595.3	3221.5	6765.6	6331	16794	7846.6	9709.4	5917.6	8626.3	8711	5798.7	9424.1	4922.3	7161.6	4821.1	8034	6595.3	3221.5	6765.6	6331	16794	7846.6	9709.4	5917.6	8626.3	8711	2	2	2	2	2	2	1	1	3	2	3	2	2	2	2	2	13236000	3				626	2782;2961;6546	True;True;True	2884;3069;6751	7445;7958;17323	8493;9068;19852	8493;9068;19852			9606
P32455	P32455	1	1	1	Interferon-induced guanylate-binding protein 1	GBP1	sp|P32455|GBP1_HUMAN Guanylate-binding protein 1 OS=Homo sapiens OX=9606 GN=GBP1 PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	67.93	592	592	2		1					0.0021994	1.7508	2949.9	5001.3	4484.7	3050.5	2752.3	4955.4	4098.1	4327.1	3601.6	5888.2	1133.7	3420	3561.4	4660.9	4502.3	3771.9	2949.9	5001.3	4484.7	3050.5	2752.3	4955.4	4098.1	4327.1	3601.6	5888.2	1133.7	3420	3561.4	4660.9	4502.3	3771.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2805400	1				627	4266	True	4409	11415	13035	13035			9606
P32969	P32969	1	1	1	60S ribosomal protein L9	RPL9	sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1	1	1	1	1	5.2	5.2	5.2	21.863	192	192	2		2					0.0093708	1.3164	2181.7	2601.6	0	3198.1	0	1201.4	0	0	2102.4	1264.5	1277.2	1963.3	2150.3	0	0	945.25	2181.7	2601.6	0	3198.1	0	1201.4	0	0	2102.4	1264.5	1277.2	1963.3	2150.3	0	0	945.25	2	2	0	2	0	1	0	0	2	1	1	2	2	0	0	1	488880	2				628	2449	True	2536	6533;6534	7479;7480	7479			9606
P33316	P33316	3	3	3	Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	DUT	sp|P33316|DUT_HUMAN Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4	1	3	3	3	16.7	16.7	16.7	26.563	252	252	4.38	1	1		1	2	3	0	19.816	51647	34919	42950	35666	40612	57160	56136	18883	29360	30198	21100	35002	46568	48146	63358	28515	51647	34919	42950	35666	40612	57160	56136	18883	29360	30198	21100	35002	46568	48146	63358	28515	7	7	7	7	7	7	7	6	7	7	6	7	7	7	7	6	40949000	9				629	3068;3223;3399	True;True;True	3177;3334;3517	8201;8202;8655;8656;8657;9135;9136;9137	9337;9338;9875;9876;9877;9878;10432;10433;10434	9337;9877;10434			9606
P34932	P34932	8	8	8	Heat shock 70 kDa protein 4	HSPA4	sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4	1	8	8	8	9.2	9.2	9.2	94.33	840	840	3.2	2	4	3	2	3	1	0	11.272	173060	177200	127350	159670	124520	192200	135920	88029	136740	125480	112830	152670	130850	102460	135830	101190	173060	177200	127350	159670	124520	192200	135920	88029	136740	125480	112830	152670	130850	102460	135830	101190	17	17	17	17	17	17	17	17	17	17	16	16	17	17	17	17	64555000	17				630	290;1556;1693;2202;3977;4517;4680;4930	True;True;True;True;True;True;True;True	291;1607;1608;1750;2277;4115;4664;4840;5099	758;759;760;761;4210;4211;4550;5889;10667;10668;10669;12081;12468;13154;13155	884;885;886;887;4853;4854;5250;6763;12195;12196;12197;13805;14226;15039;15040;15041;15042	886;4854;5250;6763;12196;13805;14226;15042	391;392	710;731	9606
P35080	P35080	3	3	3	Profilin-2	PFN2	sp|P35080|PROF2_HUMAN Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3	1	3	3	3	27.1	27.1	27.1	15.046	140	140	3.67	2	1	2	3	2	2	0	29.601	81615	112100	104420	118440	85118	207140	226490	58332	97464	116370	77881	104560	102550	254800	132340	96076	81615	112100	104420	118440	85118	207140	226490	58332	97464	116370	77881	104560	102550	254800	132340	96076	9	12	9	11	10	12	12	9	11	11	10	11	9	12	11	11	192790000	13				631	1244;1774;5746	True;True;True	1275;1835;5929	3307;4755;4756;4757;4758;4759;15165;15166;15167;15168;15169;15170	3803;5480;5481;5482;5483;5484;17346;17347;17348;17349;17350;17351;17352	3803;5483;17350	393	86	9606
P35222	P35222	2	1	1	Catenin beta-1	CTNNB1	sp|P35222|CTNB1_HUMAN Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1	1	2	1	1	4.5	2.8	2.8	85.496	781	781	4.5				1	1		0	7.1601	968.06	0	0	0	0	0	0	0	0	0	3785	0	0	0	0	0	968.06	0	0	0	0	0	0	0	0	0	3785	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1111400	2				632	1384;6330	True;False	1424;6529	3748;3749;16770	4321;4322;19190	4321;19190			9606
P35237	P35237	1	1	1	Serpin B6	SERPINB6	sp|P35237|SPB6_HUMAN Serpin B6 OS=Homo sapiens OX=9606 GN=SERPINB6 PE=1 SV=3	1	1	1	1	3.2	3.2	3.2	42.621	376	376	2		1					0	2.8879	7017	6040.6	3391	3355.8	3987.6	3128.2	3570.6	4523.9	2687	4210.9	3716	4861.3	4235.6	2176.5	2193.1	2790	7017	6040.6	3391	3355.8	3987.6	3128.2	3570.6	4523.9	2687	4210.9	3716	4861.3	4235.6	2176.5	2193.1	2790	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1				633	4679	True	4839	12467	14225	14225	394	291	9606
P35241	P35241	12	7	7	Radixin	RDX	sp|P35241|RADI_HUMAN Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1	1	12	7	7	19.2	12.5	12.5	68.563	583	583	3.48	2	4	5	5	2	3	0	13.674	117660	102830	86513	104070	94948	208130	133800	67525	102430	95656	79157	126090	108760	131120	156980	135870	117660	102830	86513	104070	94948	208130	133800	67525	102430	95656	79157	126090	108760	131120	156980	135870	18	20	19	19	19	20	18	16	20	19	18	18	20	22	19	19	137540000	23				634	279;546;3310;3326;3407;3743;4723;4916;4968;4986;5225;6217	True;False;True;True;False;False;True;True;False;True;False;True	280;553;3425;3441;3525;3870;4889;5085;5138;5156;5404;6410	735;736;737;738;1433;1434;8914;8915;8916;8917;8918;8919;8953;9157;10018;10019;12580;13121;13122;13123;13238;13239;13296;13297;13298;13299;13885;16431;16432	859;860;861;862;1652;1653;10182;10183;10184;10185;10186;10187;10222;10455;11443;11444;11445;14359;15004;15005;15006;15145;15146;15214;15215;15216;15217;15218;15870;18805;18806;18807	861;1653;10183;10222;10455;11443;14359;15006;15146;15216;15870;18806	301	305	9606
P35268	P35268	2	2	2	60S ribosomal protein L22	RPL22	sp|P35268|RL22_HUMAN 60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2	1	2	2	2	18.8	18.8	18.8	14.787	128	128	1.67	2		1				0	2.7398	11135	13467	7452.1	12303	10158	13326	10905	5361.1	5824.6	10646	4249.5	9119.8	11145	8226.5	9100.2	6031.8	11135	13467	7452.1	12303	10158	13326	10905	5361.1	5824.6	10646	4249.5	9119.8	11145	8226.5	9100.2	6031.8	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	10090000	3				635	336;3621	True;True	339;3743	891;892;9710	1043;1044;11087	1044;11087			9606
P35527;CON__P35527	P35527;CON__P35527	25;24	24;23	24;23	Keratin, type I cytoskeletal 9	KRT9	sp|P35527|K1C9_HUMAN Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3;	2	25	24	24	51.4	50.2	50.2	62.064	623	623;623	3.77	10	20	30	25	26	22	0	323.31	10013000	5374000	4675800	4669700	5238100	1801900	1039700	1807800	4102400	1262900	706480	758090	3085200	555420	1429700	561590	10013000	5374000	4675800	4669700	5238100	1801900	1039700	1807800	4102400	1262900	706480	758090	3085200	555420	1429700	561590	160	160	154	155	156	139	127	118	154	119	109	107	147	96	128	99	15410000000	169			+	636	1033;1192;1642;1814;2410;2525;2526;2829;2830;2964;3232;3541;3832;4604;4768;4852;4871;4878;4904;5125;5509;5844;6118;6129;6707	True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True	1053;1220;1699;1875;2496;2617;2618;2932;2933;3072;3343;3662;3964;4759;4934;5020;5039;5046;5072;5299;5300;5693;6027;6308;6319;6914	2732;2733;2734;3166;3167;3168;3169;3170;3171;3172;3173;3174;3175;3176;4419;4420;4421;4422;4886;4887;4888;4889;4890;4891;4892;4893;4894;4895;4896;4897;6429;6430;6431;6432;6721;6722;6723;6724;6725;6726;6727;6728;6729;6730;6731;7555;7556;7557;7558;7559;7560;7561;7562;7563;7564;7963;8678;8679;8680;9479;9480;9481;9482;9483;9484;10243;10244;10245;10246;10247;10248;10249;10250;12287;12288;12686;12687;12688;12689;12690;12691;12692;12693;12694;12928;12975;12976;12977;12978;12979;13004;13005;13006;13078;13079;13080;13081;13082;13083;13644;13645;13646;13647;13648;13649;13650;13651;13652;13653;13654;13655;13656;14556;14557;14558;14559;14560;15414;15415;15416;16149;16150;16151;16152;16153;16154;16155;16156;16157;16158;16188;16189;16190;17732;17733;17734;17735;17736;17737;17738;17739	3155;3156;3157;3158;3643;3644;3645;3646;3647;3648;3649;3650;3651;3652;3653;3654;5105;5106;5107;5108;5109;5110;5628;5629;5630;5631;5632;5633;5634;5635;5636;5637;5638;5639;5640;5641;5642;5643;5644;5645;5646;5647;7359;7360;7361;7362;7363;7693;7694;7695;7696;7697;7698;7699;7700;7701;7702;7703;7704;7705;7706;8616;8617;8618;8619;8620;8621;8622;8623;8624;8625;8626;8627;9075;9900;9901;9902;9903;10832;10833;10834;10835;10836;10837;10838;11708;11709;11710;11711;11712;11713;11714;11715;11716;11717;14034;14035;14490;14491;14492;14493;14494;14495;14496;14497;14498;14499;14500;14501;14786;14838;14839;14840;14841;14842;14843;14870;14871;14872;14952;14953;14954;14955;14956;14957;14958;14959;15596;15597;15598;15599;15600;15601;15602;15603;15604;15605;15606;15607;15608;15609;16649;16650;16651;16652;16653;16654;16655;17615;17616;17617;18443;18444;18445;18446;18447;18448;18449;18450;18451;18452;18453;18454;18455;18456;18457;18494;18495;18496;20327;20328;20329;20330;20331;20332;20333;20334;20335;20336	3157;3643;5106;5646;7363;7695;7704;8620;8627;9075;9900;10834;11713;14034;14496;14786;14842;14871;14954;15604;16655;17617;18452;18495;20336	395;396;397;398;399;400	157;234;245;269;296;326	9606;-1
P35579	P35579	15	13	11	Myosin-9	MYH9	sp|P35579|MYH9_HUMAN Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4	1	15	13	11	8.2	6.8	5.9	226.53	1960	1960	4.54	1	2	4	4	8	9	0	76.817	163470	126940	116840	101980	159580	144700	153550	82942	127450	103850	113560	99711	115650	79945	134090	93955	163470	126940	116840	101980	159580	144700	153550	82942	127450	103850	113560	99711	115650	79945	134090	93955	27	25	24	24	25	25	23	20	25	24	25	22	22	17	24	22	167960000	30				637	536;1094;1331;1332;1886;1903;2598;3299;3311;3704;4264;4959;5200;5280;6215	True;True;True;True;True;True;True;True;True;False;True;True;True;True;False	544;1117;1366;1367;1949;1950;1967;2696;3414;3426;3830;4407;5128;5379;5461;6408	1413;1414;2889;2890;2891;3604;3605;3606;3607;3608;5093;5094;5128;6927;8898;8920;8921;9933;11411;11412;13224;13225;13831;13832;13833;13834;13835;13836;14020;16429	1627;1628;3330;3331;3332;4162;4163;4164;4165;4166;4167;5862;5863;5899;7922;10164;10188;10189;11344;13030;13031;15130;15131;15132;15808;15809;15810;15811;15812;15813;16049;18803	1627;3330;4163;4166;5862;5899;7922;10164;10189;11344;13031;15130;15809;16049;18803	401;402	1797;1910	9606
P35580	P35580	18	18	15	Myosin-10	MYH10	sp|P35580|MYH10_HUMAN Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3	1	18	18	15	11.9	11.9	10.1	229	1976	1976	4.49	1	2	7	5	9	11	0	131.18	121680	101400	92600	88761	113460	100120	97214	77689	94861	82432	109410	83752	99689	57719	103950	72180	121680	101400	92600	88761	113460	100120	97214	77689	94861	82432	109410	83752	99689	57719	103950	72180	29	25	27	25	29	27	28	21	27	21	31	25	27	25	31	26	142530000	35				638	439;728;872;1121;1868;1882;1951;3412;3704;3768;4262;4286;4960;4972;5281;6010;6215;6266	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	443;735;883;1144;1931;1945;2018;3530;3830;3898;4405;4429;5129;5142;5462;6198;6408;6461	1176;1177;1178;1924;1925;1926;2311;2953;2954;2955;5044;5045;5083;5256;9164;9165;9166;9167;9933;10072;10073;11407;11408;11409;11461;11462;13226;13227;13251;14021;15874;16429;16554;16555;16556	1360;1361;1362;2236;2237;2238;2667;3395;3396;3397;5811;5812;5851;6040;10462;10463;10464;10465;11344;11504;11505;13026;13027;13028;13086;13087;15133;15134;15159;16050;18133;18803;18942;18943;18944	1362;2238;2667;3397;5812;5851;6040;10462;11344;11504;13027;13086;15134;15159;16050;18133;18803;18943			9606
P35609	P35609	3	2	2	Alpha-actinin-2	ACTN2	sp|P35609|ACTN2_HUMAN Alpha-actinin-2 OS=Homo sapiens OX=9606 GN=ACTN2 PE=1 SV=1	1	3	2	2	4.4	3.1	3.1	103.85	894	894	3.67		1		1	1		0	5.6574	1886.8	0	2580	0	0	1913.7	2057.3	0	1169.7	0	3046.2	0	0	0	0	0	1886.8	0	2580	0	0	1913.7	2057.3	0	1169.7	0	3046.2	0	0	0	0	0	1	0	2	0	0	1	2	0	1	0	2	0	0	0	0	0	4407800	3				639	2199;3184;6087	True;False;True	2274;3295;6276	5882;5883;8567;8568;8569;16068	6756;6757;9775;9776;9777;18346	6757;9777;18346			9606
P35611	P35611	6	6	6	Alpha-adducin	ADD1	sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2	1	6	6	6	10.3	10.3	10.3	80.954	737	737	3.25	3	4	5	3	3	2	0	29.628	171340	154570	174570	132940	153550	174070	166040	81306	97379	165680	99611	132430	127540	114080	154850	87876	171340	154570	174570	132940	153550	174070	166040	81306	97379	165680	99611	132430	127540	114080	154850	87876	22	22	22	21	22	22	22	20	22	22	20	22	22	19	22	20	224030000	22				640	2096;3060;5663;5700;5705;6917	True;True;True;True;True;True	2169;3169;5848;5883;5888;7126	5641;5642;5643;5644;8182;8183;8184;14966;14967;14968;14969;14970;15056;15057;15065;15066;15067;15068;18256;18257	6482;6483;6484;6485;6486;9315;9316;9317;17122;17123;17124;17125;17126;17227;17228;17238;17239;17240;17241;17242;20935;20936	6486;9317;17126;17227;17240;20936	403	381	9606
P35612	P35612	13	13	13	Beta-adducin	ADD2	sp|P35612|ADDB_HUMAN Beta-adducin OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=3	1	13	13	13	25.1	25.1	25.1	80.853	726	726	3.82	3	7	7	7	7	8	0	193.3	555350	535310	444400	458550	510220	495420	493090	323930	332310	557920	345770	473120	461870	323810	468800	340410	555350	535310	444400	458550	510220	495420	493090	323930	332310	557920	345770	473120	461870	323810	468800	340410	36	34	33	34	39	38	35	30	32	38	32	35	37	37	37	35	413530000	43				641	1597;2205;2647;2928;3263;3372;4006;5333;5340;5612;5722;6018;6666	True;True;True;True;True;True;True;True;True;True;True;True;True	1651;2280;2746;3033;3034;3377;3489;4145;4146;5515;5521;5798;5905;6206;6873	4288;4289;5892;5893;5894;5895;7042;7835;7836;7837;7838;8759;8760;8761;9071;9072;10746;10747;10748;10749;14145;14146;14147;14148;14149;14150;14161;14162;14837;14838;14839;14840;15108;15109;15890;15891;15892;17622;17623	4949;4950;6766;6767;6768;6769;8046;8932;8933;8934;8935;9992;9993;9994;10363;10364;12281;12282;12283;12284;12285;12286;12287;16188;16189;16190;16191;16192;16193;16207;16208;16209;16974;16975;16976;16977;17286;17287;18151;18152;18153;20203;20204	4949;6768;8046;8933;9993;10363;12283;16188;16207;16977;17287;18151;20204	404;405;406;407;408	369;498;538;669;692	9606
P35637	P35637	4	2	2	RNA-binding protein FUS	FUS	sp|P35637|FUS_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1	1	4	2	2	7.4	3	3	53.425	526	526	3	1	1	1			1	0.0014981	1.8461	42046	23668	34915	33616	32267	39458	45690	38770	28063	32699	17392	20935	36451	18523	41388	17369	42046	23668	34915	33616	32267	39458	45690	38770	28063	32699	17392	20935	36451	18523	41388	17369	4	4	4	4	3	4	3	3	3	3	4	4	4	3	3	3	52328000	4				642	61;1692;2695;2811	False;True;False;True	59;1749;2795;2914	141;142;143;144;145;146;147;148;149;150;151;152;4547;4548;4549;7203;7204;7205;7206;7207;7506	175;176;177;178;179;180;181;182;183;184;185;186;5247;5248;5249;8226;8227;8228;8229;8230;8562	182;5249;8228;8562			9606
P35813	P35813	1	1	1	Protein phosphatase 1A	PPM1A	sp|P35813|PPM1A_HUMAN Protein phosphatase 1A OS=Homo sapiens OX=9606 GN=PPM1A PE=1 SV=1	1	1	1	1	2.9	2.9	2.9	42.447	382	382	3.5			1	1			0.0088859	1.4042	5863	7612.2	5893.1	6658.1	7242.1	8275.3	9992.1	4925.2	6493.2	5460.4	6694.2	5115.5	6187.3	7669.3	10436	5487.9	5863	7612.2	5893.1	6658.1	7242.1	8275.3	9992.1	4925.2	6493.2	5460.4	6694.2	5115.5	6187.3	7669.3	10436	5487.9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8501500	2				643	6047	True	6235	15971;15972	18245;18246	18245	409	112	9606
P35998	P35998	2	2	2	26S protease regulatory subunit 7	PSMC2	sp|P35998|PRS7_HUMAN 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3	1	2	2	2	5.1	5.1	5.1	48.633	433	433	3.2		1	2	2			0	15.364	12804	13684	9371.1	7283.7	8604.4	14747	11219	8871	10610	10448	6130	7947.8	9247.9	6641.7	12814	6167.9	12804	13684	9371.1	7283.7	8604.4	14747	11219	8871	10610	10448	6130	7947.8	9247.9	6641.7	12814	6167.9	5	5	3	4	3	5	4	4	4	4	4	4	4	3	4	4	6976000	5				644	427;5115	True;True	431;5289	1147;1148;1149;13625;13626	1330;1331;1332;15577;15578	1332;15578			9606
P36405	P36405	3	3	3	ADP-ribosylation factor-like protein 3	ARL3	sp|P36405|ARL3_HUMAN ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2	1	3	3	3	27.5	27.5	27.5	20.455	182	182	3.67		1	1			1	0	9.5412	3475.7	2190.4	4017.5	6581.1	5142.3	7594	5100.6	2179.8	4204.2	4731.4	8688.4	2094.4	3190.4	9545	4228.3	4659.2	3475.7	2190.4	4017.5	6581.1	5142.3	7594	5100.6	2179.8	4204.2	4731.4	8688.4	2094.4	3190.4	9545	4228.3	4659.2	1	1	1	2	2	3	2	1	1	2	3	1	2	3	2	2	5898700	4				645	3488;4828;5198	True;True;True	3607;4994;5377	9372;12867;13825	10717;14706;14707;15800	10717;14706;15800			9606
P36542	P36542	2	2	2	ATP synthase subunit gamma, mitochondrial	ATP5C1	sp|P36542|ATPG_HUMAN ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1	1	2	2	2	7.4	7.4	7.4	32.996	298	298	3		1		1			0.0035868	1.6333	1711.9	1439.9	0	1082.7	1919.2	2433.2	1308.9	1239.4	1551.5	1645.6	7822.1	1296.1	2064.5	0	0	1116.3	1711.9	1439.9	0	1082.7	1919.2	2433.2	1308.9	1239.4	1551.5	1645.6	7822.1	1296.1	2064.5	0	0	1116.3	1	1	0	1	1	1	1	1	1	1	2	1	1	0	0	1	5539500	2				646	2189;3656	True;True	2263;3780	5849;9814	6709;11208	6709;11208			9606
