Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P61916	P61916	1	1	1	Epididymal secretory protein E1	NPC2	sp|P61916|NPC2_HUMAN NPC intracellular cholesterol transporter 2 OS=Homo sapiens OX=9606 GN=NPC2 PE=1 SV=1	1	1	1	1	7.3	7.3	7.3	16.57	151	151	4				1			0.009656	6.0914	2101	1791.4	1438.7	1741.9	1247.2	2025.9	0	706.29	2051	1105.2	989.97	1619.3	1231.6	2554.5	1772.3	1359.1	2101	1791.4	1438.7	1741.9	1247.2	2025.9	0	706.29	2051	1105.2	989.97	1619.3	1231.6	2554.5	1772.3	1359.1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1147300	1				827	4461	True	4557	11252	12187	12187			9606
P61978	P61978	9	9	9	Heterogeneous nuclear ribonucleoprotein K	HNRNPK	sp|P61978|HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1	1	9	9	9	21	21	21	50.976	463	463	3.84	5	3	8	7	7	8	0	204.32	504600	300310	490290	411400	505010	589670	622990	557670	580970	434050	559750	452530	376520	439590	237320	427300	504600	300310	490290	411400	505010	589670	622990	557670	580970	434050	559750	452530	376520	439590	237320	427300	45	42	45	44	45	44	43	45	45	46	45	43	44	44	43	45	1576200000	46				828	1420;2097;3171;3416;4703;4764;5263;5401;6228	True;True;True;True;True;True;True;True;True	1438;1439;2142;3242;3492;4808;4872;4873;5383;5522;5523;6351	3552;3553;3554;3555;3556;3557;3558;3559;3560;5308;5309;5310;5311;5312;8030;8031;8741;8742;8743;8744;11795;11796;11797;11976;11977;11978;11979;11980;13229;13537;13538;13539;13540;13541;15506;15507;15508;15509	3885;3886;3887;3888;3889;3890;3891;3892;3893;3894;3895;5768;5769;5770;5771;5772;8678;8679;8680;9461;9462;9463;9464;9465;9466;12768;12769;12770;12771;12772;12773;12965;12966;12967;12968;12969;14314;14666;14667;14668;14669;14670;16800;16801;16802;16803	3887;5772;8680;9465;12770;12967;14314;14668;16803	574;575;576	27;42;283	9606
P61981	P61981	10	6	6	14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	sp|P61981|1433G_HUMAN 14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2	1	10	6	6	39.3	25.5	25.5	28.302	247	247	3.95	1	3	4	4	2	5	0	65.822	205120	329270	195440	219660	163600	257340	167840	238180	184510	242320	224020	231340	261510	215380	268410	172860	205120	329270	195440	219660	163600	257340	167840	238180	184510	242320	224020	231340	261510	215380	268410	172860	21	20	20	20	18	18	16	19	19	18	18	20	20	18	18	21	294940000	21				829	792;1203;1316;3883;4702;4792;5245;6670;7130;7213	True;True;False;False;False;True;True;True;False;True	791;1215;1331;3966;4807;4901;5363;6798;7265;7266;7350	2002;2003;2004;2005;2006;2961;2962;3232;9845;11794;12034;12035;13178;13179;16603;16604;16605;17730;17731;17732;17733;17734;17735;17966;17967;17968;17969;17970	2176;2177;2178;2179;2180;2181;2182;3227;3228;3538;10678;12767;13028;13029;14262;14263;18013;18014;18015;19214;19215;19216;19217;19218;19219;19460;19461;19462;19463;19464	2180;3227;3538;10678;12767;13028;14262;18013;19218;19464	417;441;442	23;27;223	9606
P62072	P62072	6	6	6	Mitochondrial import inner membrane translocase subunit Tim10	TIMM10	sp|P62072|TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens OX=9606 GN=TIMM10 PE=1 SV=1	1	6	6	6	63.3	63.3	63.3	10.333	90	90	3.62	1	1	6	5	1	2	0	51.677	145610	170050	114900	144760	177060	190200	151730	204770	140340	224290	158860	251780	170230	162930	134210	136580	145610	170050	114900	144760	177060	190200	151730	204770	140340	224290	158860	251780	170230	162930	134210	136580	14	15	14	15	15	15	15	16	14	15	14	15	15	15	13	14	348130000	16				830	653;2780;3805;4397;5481;7217	True;True;True;True;True;True	656;2843;3887;4491;5606;7355	1650;1651;1652;1653;1654;6990;9696;11086;11087;11088;13704;13705;13706;18012;18013;18014	1784;1785;1786;1787;1788;7557;10514;12013;12014;12015;14856;14857;14858;19514;19515;19516	1786;7557;10514;12015;14857;19515	577;578;579;580;581	17;18;21;74;80	9606
P62166	P62166	1	1	1	Neuronal calcium sensor 1	NCS1	sp|P62166|NCS1_HUMAN Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2	1	1	1	1	6.3	6.3	6.3	21.878	190	190	3		1	1	1			0.0014749	8.7891	9326.4	9048.7	5473.9	9235.1	12362	10299	12039	8901.1	10365	10790	11019	13976	11559	10192	5657.4	11757	9326.4	9048.7	5473.9	9235.1	12362	10299	12039	8901.1	10365	10790	11019	13976	11559	10192	5657.4	11757	3	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	15989000	3				831	4469	True	4565	11265;11266;11267	12200;12201;12202	12201			9606
P62241	P62241	3	3	3	40S ribosomal protein S8	RPS8	sp|P62241|RS8_HUMAN 40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2	1	3	3	3	15.9	15.9	15.9	24.205	208	208	3.25		2	3	2	1		0	84.879	41734	75679	41626	29272	39926	47572	47696	47164	42984	34748	56448	53716	36572	42979	29462	41558	41734	75679	41626	29272	39926	47572	47696	47164	42984	34748	56448	53716	36572	42979	29462	41558	8	9	8	8	8	8	8	7	8	7	8	8	8	7	8	8	35963000	9				832	155;3633;4407	True;True;True	155;3711;4501	391;392;393;9291;9292;11106;11107;11108	431;432;433;434;10065;10066;12033;12034;12035	432;10065;12034			9606
P62249	P62249	1	1	1	40S ribosomal protein S16	RPS16	sp|P62249|RS16_HUMAN 40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2	1	1	1	1	7.5	7.5	7.5	16.445	146	146	1	1						0.0020422	6.7679	0	0	0	0	0	734.51	0	0	0	845.8	0	0	0	0	0	0	0	0	0	0	0	734.51	0	0	0	845.8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1991800	1				833	3046	True	3116	7743	8375	8375			9606
P62258	P62258	13	13	10	14-3-3 protein epsilon	YWHAE	sp|P62258|1433E_HUMAN 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1	1	13	13	10	51	51	41.2	29.174	255	255	3.22	4	6	10	6	3	3	0	153.25	338830	672390	427230	365740	377860	478060	252400	403350	354410	245580	368650	313840	369480	364500	598020	282430	338830	672390	427230	365740	377860	478060	252400	403350	354410	245580	368650	313840	369480	364500	598020	282430	31	32	32	32	32	32	31	32	32	31	32	32	32	32	32	31	907880000	32				834	100;1316;1447;1534;3325;3523;3883;4509;4702;6596;7134;7207;7208	True;True;True;True;True;True;True;True;True;True;True;True;True	100;1331;1470;1563;3397;3600;3966;4604;4807;6723;7270;7344;7345	235;236;3232;3630;3631;3632;3633;3634;3859;8468;8469;8470;9007;9845;11369;11370;11794;16426;16427;16428;16429;16430;16431;16432;16433;17742;17743;17744;17745;17746;17953;17954	261;262;3538;3971;3972;3973;3974;3975;4219;9158;9159;9160;9748;10678;12318;12319;12767;17802;17803;17804;17805;17806;17807;17808;17809;19226;19227;19228;19229;19230;19447;19448	262;3538;3974;4219;9159;9748;10678;12319;12767;17805;19230;19447;19448	417;582;583;584;585;586	1;23;27;33;160;221	9606
P62263	P62263	3	3	3	40S ribosomal protein S14	RPS14	sp|P62263|RS14_HUMAN 40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	1	3	3	3	29.8	29.8	29.8	16.273	151	151	3.5	1	2	3	3	2	1	0	28.334	95010	110970	82438	56295	82178	102350	69505	89945	99548	96754	99516	92239	70030	80721	60243	85118	95010	110970	82438	56295	82178	102350	69505	89945	99548	96754	99516	92239	70030	80721	60243	85118	13	13	13	11	13	13	13	13	13	13	13	13	13	12	13	13	366430000	13				835	176;3440;6424	True;True;True	177;3516;6551	449;450;451;452;453;8796;8797;8798;8799;8800;15974;15975	492;493;494;495;496;497;9519;9520;9521;9522;9523;17301;17302	495;9522;17302	587	75	9606
P62266	P62266	2	2	2	40S ribosomal protein S23	RPS23	sp|P62266|RS23_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3	1	2	2	2	15.4	15.4	15.4	15.807	143	143	1.33	2	1					0	10.997	13331	20861	12982	10569	13908	22740	17986	20508	23988	11216	16695	20707	18762	24541	13516	21121	13331	20861	12982	10569	13908	22740	17986	20508	23988	11216	16695	20707	18762	24541	13516	21121	3	3	3	2	3	3	3	3	3	2	3	3	3	3	2	2	17221000	3				836	565;2908	True;True	566;2972	1417;1418;7349	1531;1532;7935	1531;7935			9606
P62269	P62269	1	1	1	40S ribosomal protein S18	RPS18	sp|P62269|RS18_HUMAN 40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3	1	1	1	1	7.2	7.2	7.2	17.718	152	152	6						1	0.0061881	6.2025	4423.2	7124.9	3744.9	1899	3991.8	4345.3	3184.6	3525.9	2939.8	1197.4	3975	1792.5	2979.5	2604.6	2389.3	2460.4	4423.2	7124.9	3744.9	1899	3991.8	4345.3	3184.6	3525.9	2939.8	1197.4	3975	1792.5	2979.5	2604.6	2389.3	2460.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11097000	1				837	347	True	346	884	962	962			9606
P62280	P62280	2	2	2	40S ribosomal protein S11	RPS11	sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3	1	2	2	2	11.4	11.4	11.4	18.431	158	158	3.8	1		1	1	1	1	0	17.115	27470	27154	21540	19452	21732	30097	24701	22763	23924	24880	30056	26244	23177	25241	16163	23952	27470	27154	21540	19452	21732	30097	24701	22763	23924	24880	30056	26244	23177	25241	16163	23952	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	31826000	5				838	1517;5084	True;True	1544;5199	3817;3818;3819;3820;12795	4175;4176;4177;4178;13853	4178;13853			9606
P62310	P62310	2	2	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	sp|P62310|LSM3_HUMAN U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2	1	2	2	1	32.4	32.4	11.8	11.845	102	102	1	2						0.0015209	10.394	4406.4	2719.3	5954.9	2087.7	4251	3252	1921.3	2643.7	5338.7	5178.2	4286.3	2525.2	2957.1	3766.7	9235	3091.8	4406.4	2719.3	5954.9	2087.7	4251	3252	1921.3	2643.7	5338.7	5178.2	4286.3	2525.2	2957.1	3766.7	9235	3091.8	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	0	2				839	143;2701	True;True	2764	6765;6766	7325;7326	7325			9606
P62316	P62316	2	2	2	Small nuclear ribonucleoprotein Sm D2	SNRPD2	sp|P62316|SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1	1	2	2	2	24.6	24.6	24.6	13.527	118	118	3		1	2	1			0	21.316	28928	33998	28896	19167	23926	30109	22304	31912	30797	21070	36672	25882	23996	26428	15415	23776	28928	33998	28896	19167	23926	30109	22304	31912	30797	21070	36672	25882	23996	26428	15415	23776	6	6	6	6	4	6	5	5	6	5	6	6	5	5	4	5	29780000	6				840	5269;5642	True;True	5389;5768	13238;13239;14086;14087	14325;14326;14327;14328;15264;15265	14328;15264	588	11	9606
P62318	P62318	1	1	1	Small nuclear ribonucleoprotein Sm D3	SNRPD3	sp|P62318|SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1	1	1	1	1	7.9	7.9	7.9	13.916	126	126	1.5	1	1					0.00269	6.6812	802.16	0	1610.6	0	967.91	0	0	0	0	0	1119.7	1117.5	0	0	0	0	802.16	0	1610.6	0	967.91	0	0	0	0	0	1119.7	1117.5	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1751400	2				841	6612	True	6739	16468;16469	17846;17847	17846			9606
P62328;CON__P21752;O14604	P62328;CON__P21752	4;2;1	4;2;1	1;0;0	Thymosin beta-4;Hematopoietic system regulatory peptide	TMSB4X	sp|P62328|TYB4_HUMAN Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2;	3	4	4	1	63.6	63.6	25	5.0526	44	44;42;44	4.12	1	3	2	3	3	5	0	26.6	1465900	1331100	969950	1157700	883550	1814100	930020	2119200	1073400	1792100	924500	1545600	2324900	1801300	1398900	1828700	1465900	1331100	969950	1157700	883550	1814100	930020	2119200	1073400	1792100	924500	1545600	2324900	1801300	1398900	1828700	18	18	18	18	18	18	18	18	18	18	17	18	18	18	18	18	6074100000	18			+	842	2312;3841;5582;5583	True;True;True;True	2361;3922;5708;5709	5813;5814;5815;5816;5817;5818;9760;9761;9762;13935;13936;13937;13938;13939;13940;13941;13942	6314;6315;6316;6317;6318;6319;6320;10583;10584;10585;15104;15105;15106;15107;15108;15109;15110;15111	6316;10585;15109	589	7	9606;-1;9606
P62333	P62333	1	1	1	26S protease regulatory subunit 10B	PSMC6	sp|P62333|PRS10_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1	1	1	1	1	3.1	3.1	3.1	44.172	389	389	1	1						0.0020408	6.767	8969.3	19752	7953.8	7551.4	8675.2	10794	6034.6	8737.9	9732.8	11068	9849.5	13208	5219.3	6132.2	7225.1	4743.8	8969.3	19752	7953.8	7551.4	8675.2	10794	6034.6	8737.9	9732.8	11068	9849.5	13208	5219.3	6132.2	7225.1	4743.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2214200	1				843	6599	True	6726	16442	17818	17818	590;591	102;108	9606
P62424	P62424	3	3	3	60S ribosomal protein L7a	RPL7A	sp|P62424|RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2	1	3	3	3	9.4	9.4	9.4	29.995	266	266	1	3						0	18.026	4461.2	16173	6013.3	6921.6	8280.5	8268.3	6441.4	5764.4	7608.2	4356.7	9285.1	14165	4757.4	8707.5	7936.5	5548.6	4461.2	16173	6013.3	6921.6	8280.5	8268.3	6441.4	5764.4	7608.2	4356.7	9285.1	14165	4757.4	8707.5	7936.5	5548.6	2	3	2	3	3	3	3	2	3	1	3	3	2	3	3	2	2365100	3				844	5160;6605;7050	True;True;True	5276;6732;7184	12981;16452;17543	14046;17828;19014	14046;17828;19014			9606
P62491;Q15907	P62491;Q15907	2;2	2;2	2;2	Ras-related protein Rab-11A;Ras-related protein Rab-11B	RAB11A;RAB11B	sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3;sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4	2	2	2	2	8.3	8.3	8.3	24.393	216	216;218	3.2		2	1	1	1		0	12.224	14078	28143	23448	13087	18476	32763	15016	18608	20645	10137	15334	11476	17048	21941	19172	13592	14078	28143	23448	13087	18476	32763	15016	18608	20645	10137	15334	11476	17048	21941	19172	13592	3	5	4	4	4	5	5	5	5	4	5	4	4	5	5	5	42489000	5				845	831;6060	True;True	830;6183	2112;2113;2114;2115;15084	2308;2309;2310;2311;16335	2311;16335			9606;9606
P68133;P62736;P63267;P68032	P68133;P62736;P63267;P68032	9;9;9;9	1;1;1;1	1;1;1;1	Actin, alpha skeletal muscle;Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle;Actin, alpha cardiac muscle 1	ACTA1;ACTA2;ACTG2;ACTC1	sp|P68133|ACTS_HUMAN Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1;sp|P62736|ACTA_HUMAN Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1;sp|P63267|ACTH_HUMAN Actin, gamma-enteric smooth muscle OS=Homo sapiens	4	9	1	1	26.8	4.2	4.2	42.051	377	377;377;376;377	4.4			1	2	1	1	0.0014409	7.8231	156090	284360	232460	218760	206490	180330	112690	180010	172460	244290	175930	235800	191990	224010	425390	159030	156090	284360	232460	218760	206490	180330	112690	180010	172460	244290	175930	235800	191990	224010	425390	159030	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	200280000	9				846	353;814;1178;1323;1925;3355;3505;6142;7249	False;False;False;False;False;False;False;False;True	352;812;1187;1338;1962;3429;3582;6265;7387	900;901;902;903;904;2054;2905;2906;2907;3244;3245;3246;3247;3248;3249;3250;3251;4882;4883;4884;4885;4886;8553;8554;8555;8556;8969;15279;15280;15281;15282;15283;15284;15285;15286;15287;15288;15289;15290;15291;15292;15293;18071;18072;18073;18074;18075	980;981;982;983;984;2236;3170;3171;3172;3550;3551;3552;3553;3554;3555;3556;3557;3558;5315;5316;5317;5318;5319;9254;9255;9256;9257;9710;16545;16546;16547;16548;16549;16550;16551;16552;16553;16554;16555;16556;16557;16558;16559;16560;16561;16562;16563;16564;16565;19576;19577;19578;19579;19580;19581;19582;19583;19584	983;2236;3172;3552;5319;9257;9710;16555;19576	543;545;546;547;592	46;49;84;192;327	9606;9606;9606;9606
P62750	P62750	3	3	3	60S ribosomal protein L23a	RPL23A	sp|P62750|RL23A_HUMAN 60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1	1	3	3	3	20.5	20.5	20.5	17.695	156	156	3.67	2	1	2	3	2	2	0	20.803	94158	113170	66686	66410	86166	98617	78761	85235	74710	54819	92018	82896	75129	65210	59789	86102	94158	113170	66686	66410	86166	98617	78761	85235	74710	54819	92018	82896	75129	65210	59789	86102	12	13	11	13	12	13	12	12	13	12	12	13	12	12	12	12	145400000	13				847	3899;4467;6899	True;True;True	3982;4563;7031	9891;9892;9893;9894;9895;9896;11259;11260;11261;11262;11263;17162	10728;10729;10730;10731;10732;10733;10734;12194;12195;12196;12197;12198;18599	10733;12198;18599			9606
P62753	P62753	1	1	1	40S ribosomal protein S6	RPS6	sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1	1	1	1	1	3.2	3.2	3.2	28.68	249	249	3.33		1	1		1		0.0026828	6.6707	37063	62698	27147	24766	45594	58776	48267	42754	42377	23239	42277	47468	43373	58197	34915	44353	37063	62698	27147	24766	45594	58776	48267	42754	42377	23239	42277	47468	43373	58197	34915	44353	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	41658000	4				848	1640	True	1673	4171;4172;4173	4545;4546;4547;4548	4546			9606
P62760	P62760	6	6	6	Visinin-like protein 1	VSNL1	sp|P62760|VISL1_HUMAN Visinin-like protein 1 OS=Homo sapiens OX=9606 GN=VSNL1 PE=1 SV=2	1	6	6	6	31.9	31.9	31.9	22.142	191	191	3.82	2	3	4	5	4	4	0	58.451	271840	242600	152920	278920	290240	203400	274800	243520	230670	385120	216630	329270	326960	295850	210280	315930	271840	242600	152920	278920	290240	203400	274800	243520	230670	385120	216630	329270	326960	295850	210280	315930	22	22	21	22	22	22	22	22	22	22	21	22	22	22	22	22	460550000	22				849	961;3900;4232;4243;4574;4679	True;True;True;True;True;True	966;3983;4325;4336;4671;4672;4784	2418;2419;2420;9897;9898;9899;9900;9901;9902;10720;10746;11513;11514;11515;11516;11517;11518;11519;11520;11753;11754;11755	2631;2632;2633;10735;10736;10737;10738;10739;10740;11615;11642;12470;12471;12472;12473;12474;12475;12476;12477;12726;12727;12728	2632;10739;11615;11642;12473;12727	593;594;595	13;107;140	9606
P62805	P62805	4	4	4	Histone H4	HIST1H4A	sp|P62805|H4_HUMAN Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2	1	4	4	4	38.8	38.8	38.8	11.367	103	103	3	3	3	2	1	1	2	0	25.701	49972	180930	38569	53334	55207	63048	73806	81860	47519	45744	86814	46902	57122	62571	47645	43462	49972	180930	38569	53334	55207	63048	73806	81860	47519	45744	86814	46902	57122	62571	47645	43462	10	12	8	8	8	8	8	11	10	9	9	8	8	8	7	8	125200000	12				850	931;3628;6561;6728	True;True;True;True	933;3706;6688;6859	2347;2348;2349;2350;9281;9282;9283;9284;9285;16340;16341;16755	2557;2558;2559;2560;10054;10055;10056;10057;10058;17713;17714;18168	2559;10057;17714;18168	596	85	9606
P62834	P62834	2	1	1	Ras-related protein Rap-1A	RAP1A	sp|P62834|RAP1A_HUMAN Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1	1	2	1	1	11.4	7.1	7.1	20.987	184	184	3			1				0	11.712	3357.8	10104	7066.2	2568.8	5428.2	2897.5	1644.4	2660.3	4212.5	2976.8	4054.1	2212.1	2176.4	2232.8	5655.1	1906	3357.8	10104	7066.2	2568.8	5428.2	2897.5	1644.4	2660.3	4212.5	2976.8	4054.1	2212.1	2176.4	2232.8	5655.1	1906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1				851	1335;2150	True;False	1350;2196	3283;5438	3594;5910	3594;5910	597	111	9606
P62841	P62841	1	1	1	40S ribosomal protein S15	RPS15	sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2	1	1	1	1	8.3	8.3	8.3	17.04	145	145	2.5		1	1				0.0013755	6.8647	81707	135190	106470	81895	117030	148180	73561	97472	101140	82357	107510	107540	82855	115790	106820	79615	81707	135190	106470	81895	117030	148180	73561	97472	101140	82357	107510	107540	82855	115790	106820	79615	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	36054000	4				852	1549	True	1579	3927;3928	4290;4291;4292;4293	4292	598	70	9606
P62851	P62851	2	2	2	40S ribosomal protein S25	RPS25	sp|P62851|RS25_HUMAN 40S ribosomal protein S25 OS=Homo sapiens OX=9606 GN=RPS25 PE=1 SV=1	1	2	2	2	15.2	15.2	15.2	13.742	125	125	2.75	1	2				1	0	12.616	4571.1	7852.1	3993.8	3252.1	4369.8	5721.1	5150.4	4164.8	8446.8	5179.5	5443.9	6623.8	4414.1	7070.9	5704.6	7585.5	4571.1	7852.1	3993.8	3252.1	4369.8	5721.1	5150.4	4164.8	8446.8	5179.5	5443.9	6623.8	4414.1	7070.9	5704.6	7585.5	4	3	3	2	3	3	3	3	4	3	4	4	2	4	3	4	6284500	4				853	77;4142	True;True	77;4232	174;175;10488;10489	198;199;11369;11370	199;11369			9606
P62854;Q5JNZ5	P62854;Q5JNZ5	2;1	2;1	2;1	40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	sp|P62854|RS26_HUMAN 40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3;sp|Q5JNZ5|RS26L_HUMAN Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1	2	2	2	2	20.9	20.9	20.9	13.015	115	115;115	2	1	1	1				0	15.146	7819.9	12342	8190.2	5097.8	9124.3	10167	5600.3	7381.2	6844.7	6822.9	10550	8419.8	5377.3	7541.4	5596.5	5369	7819.9	12342	8190.2	5097.8	9124.3	10167	5600.3	7381.2	6844.7	6822.9	10550	8419.8	5377.3	7541.4	5596.5	5369	3	3	3	2	3	3	2	3	3	3	2	3	3	3	3	2	10203000	3				854	1091;4676	True;True	1100;4781	2727;2728;11749	2980;2981;12722	2981;12722			9606;9606
P62857	P62857	4	4	3	40S ribosomal protein S28	RPS28	sp|P62857|RS28_HUMAN 40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1	1	4	4	3	60.9	60.9	46.4	7.8409	69	69	4.18		2	4	4	3	4	0	58.868	571230	487490	406830	408560	441070	561290	350950	524800	481080	419220	416880	423900	401430	430080	322100	438420	571230	487490	406830	408560	441070	561290	350950	524800	481080	419220	416880	423900	401430	430080	322100	438420	18	15	12	14	15	16	13	16	15	14	15	15	15	14	12	13	2755400000	20				855	1785;4521;6306;6691	True;True;True;True	1821;6430;6820;6821	4496;4497;4498;4499;4500;4501;4502;15679;15680;16655;16656;16657;16658;16659;16660;16661;16662	4895;4896;4897;4898;4899;4900;4901;4902;4903;16985;16986;18065;18066;18067;18068;18069;18070;18071;18072;18073	4895;16986;18071	599	35	9606
P62873;P16520	P62873	6;2	6;2	3;1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	GNB1	sp|P62873|GBB1_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3	2	6	6	3	16.8	16.8	7.6	37.377	340	340;340	2.56	5	4	3	2	1	1	0	50.41	147730	295350	196670	154610	228060	204430	151420	233300	182000	171950	223620	204530	194780	217640	248260	167640	147730	295350	196670	154610	228060	204430	151420	233300	182000	171950	223620	204530	194780	217640	248260	167640	14	15	14	14	15	15	14	14	14	13	14	14	15	15	14	15	483670000	16				856	398;4052;4123;4208;4880;5636	True;True;True;True;True;True	396;4140;4213;4299;4990;5762	1020;1021;1022;1023;1024;1025;1026;1027;1028;10287;10441;10442;10619;12284;14076;14077	1110;1111;1112;1113;1114;1115;1116;1117;1118;11151;11320;11321;11509;13302;15253;15254	1111;11151;11320;11509;13302;15253			9606;9606
