Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q13247;Q08170	Q13247;Q08170	3;2	2;1	2;1	Serine/arginine-rich splicing factor 6;Serine/arginine-rich splicing factor 4	SRSF6;SRSF4	sp|Q13247|SRSF6_HUMAN Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2;sp|Q08170|SRSF4_HUMAN Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2	2	3	2	2	8.1	5.5	5.5	39.586	344	344;494	1.75	2	1	1				0	3.2473	241680	187440	140980	210730	147170	131550	242700	217910	228830	179290	161600	328280	252730	269170	138830	179140	241680	187440	140980	210730	147170	131550	242700	217910	228830	179290	161600	328280	252730	269170	138830	179140	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	182740000	4				1103	4970;5029;5805	False;True;True	5052;5111;5903	13900;13901;14057;14058;16198;16199	15974;15975;16154;16155;18570;18571	15975;16154;18571			9606;9606
Q13283	Q13283	2	2	2	Ras GTPase-activating protein-binding protein 1	G3BP1	sp|Q13283|G3BP1_HUMAN Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1	1	2	2	2	5.2	5.2	5.2	52.164	466	466	3.5		1	1	1	1		0	10.934	48727	29571	46800	40085	36473	46018	53155	65269	47198	24107	32376	48843	37774	37332	37359	32800	48727	29571	46800	40085	36473	46018	53155	65269	47198	24107	32376	48843	37774	37332	37359	32800	4	2	4	4	4	4	3	4	4	3	4	4	4	4	4	4	61032000	4				1104	1188;1785	True;True	1198;1818	3274;3275;5000;5001	3759;3760;5797;5798	3760;5797			9606
Q13310	Q13310	4	1	1	Polyadenylate-binding protein 4	PABPC4	sp|Q13310|PABP4_HUMAN Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1	1	4	1	1	7.5	1.9	1.9	70.782	644	644	1	1						0	17.652	2921.1	3291.7	2959.3	2350.6	2794.4	2307.9	927.54	2345.8	2918.6	1646.6	3984	2372.4	2855.9	2404.7	3055.9	4182.1	2921.1	3291.7	2959.3	2350.6	2794.4	2307.9	927.54	2345.8	2918.6	1646.6	3984	2372.4	2855.9	2404.7	3055.9	4182.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3449400	1				1105	545;2103;2107;6837	False;True;False;False	549;2144;2148;6954	1510;1511;5846;5857;18927	1737;1738;6746;6758;21672	1738;6746;6758;21672	313	72	9606
Q13347	Q13347	2	2	2	Eukaryotic translation initiation factor 3 subunit I	EIF3I	sp|Q13347|EIF3I_HUMAN Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1	1	2	2	2	6.5	6.5	6.5	36.501	325	325	2		2					0	3.3251	31889	42038	50146	41308	54213	42652	28177	32847	32023	25680	65875	35137	50176	41883	66325	50642	31889	42038	50146	41308	54213	42652	28177	32847	32023	25680	65875	35137	50176	41883	66325	50642	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	33743000	2				1106	2119;4847	True;True	2160;4927	5883;13538	6787;15557	6787;15557			9606
Q13367	Q13367	3	3	3	AP-3 complex subunit beta-2	AP3B2	sp|Q13367|AP3B2_HUMAN AP-3 complex subunit beta-2 OS=Homo sapiens OX=9606 GN=AP3B2 PE=1 SV=2	1	3	3	3	2.1	2.1	2.1	119.06	1082	1082	4.9	1	1			2	6	0	54.802	185290	199610	127660	250150	126690	154090	179370	214720	193530	420320	363140	110590	278580	157400	114000	225670	185290	199610	127660	250150	126690	154090	179370	214720	193530	420320	363140	110590	278580	157400	114000	225670	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	331660000	10				1107	3686;3707;5758	True;True;True	3753;3774;5856	10308;10309;10310;10311;10360;10361;10362;10363;16036;16037	11810;11811;11812;11813;11869;11870;11871;11872;18381;18382	11810;11872;18382			9606
Q13405	Q13405	1	1	1	39S ribosomal protein L49, mitochondrial	MRPL49	sp|Q13405|RM49_HUMAN 39S ribosomal protein L49, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL49 PE=1 SV=1	1	1	1	1	7.8	7.8	7.8	19.198	166	166	3.5			1	1			0	2.7434	6240.6	5588.7	7806.5	7029.9	7568.4	6840.8	6561.9	6303.5	6952	7868.5	7354.7	8812.5	6534.3	10264	8511.1	7936.4	6240.6	5588.7	7806.5	7029.9	7568.4	6840.8	6561.9	6303.5	6952	7868.5	7354.7	8812.5	6534.3	10264	8511.1	7936.4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	29369000	2				1108	3108	True	3168	8614;8615	9880;9881	9881			9606
Q13409	Q13409	3	3	3	Cytoplasmic dynein 1 intermediate chain 2	DYNC1I2	sp|Q13409|DC1I2_HUMAN Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3	1	3	3	3	7.2	7.2	7.2	71.456	638	638	3.86	1		1	3	1	1	0	287.34	145120	134700	117700	121960	120310	124770	129890	172910	110410	86947	111050	99748	121560	104410	145830	98187	145120	134700	117700	121960	120310	124770	129890	172910	110410	86947	111050	99748	121560	104410	145830	98187	7	7	7	7	7	7	7	7	7	5	7	6	7	7	7	6	541570000	7				1109	1848;2732;7177	True;True;True	1882;2780;7294	5180;5181;5182;5183;7578;19782;19783	5992;5993;5994;5995;8731;22621;22622	5993;8731;22622	788	165	9606
Q13423	Q13423	2	2	2	NAD(P) transhydrogenase, mitochondrial	NNT	sp|Q13423|NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3	1	2	2	2	1.8	1.8	1.8	113.89	1086	1086	1.33	2	1					0	5.5095	53339	45488	45205	55701	49520	50426	33463	50296	53564	54293	53975	58214	67706	56964	63482	58185	53339	45488	45205	55701	49520	50426	33463	50296	53564	54293	53975	58214	67706	56964	63482	58185	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	47752000	3				1110	2791;7697	True;True	2843;7818	7773;7774;21291	8947;8948;24366	8947;24366			9606
Q13424	Q13424	4	4	4	Alpha-1-syntrophin	SNTA1	sp|Q13424|SNTA1_HUMAN Alpha-1-syntrophin OS=Homo sapiens OX=9606 GN=SNTA1 PE=1 SV=1	1	4	4	4	10.1	10.1	10.1	53.895	505	505	2.33	3	3	1	1	1		0	151.8	128340	67076	182560	120640	145550	130780	94329	126720	91857	87395	117580	97034	95240	88600	78800	148240	128340	67076	182560	120640	145550	130780	94329	126720	91857	87395	117580	97034	95240	88600	78800	148240	9	9	9	9	9	8	8	8	8	9	9	8	8	9	8	9	532290000	9				1111	383;1165;2825;3756	True;True;True;True	386;1174;2877;3823	1053;1054;1055;1056;1057;3196;7844;10506;10507	1238;1239;1240;1241;1242;3672;9023;12031;12032	1241;3672;9023;12031			9606
Q13428	Q13428	4	4	4	Treacle protein	TCOF1	sp|Q13428|TCOF_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3	1	4	4	4	3	3	3	152.1	1488	1488	1	4						0	11.008	62435	34530	47699	61549	38437	45476	37261	64026	59858	36659	67174	80771	70249	68955	39657	47898	62435	34530	47699	61549	38437	45476	37261	64026	59858	36659	67174	80771	70249	68955	39657	47898	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	36501000	4				1112	389;3727;7583;8300	True;True;True;True	392;3794;7704;8426	1077;10408;20944;22902	1268;11922;23983;26170	1268;11922;23983;26170			9606
Q13435	Q13435	3	3	3	Splicing factor 3B subunit 2	SF3B2	sp|Q13435|SF3B2_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2	1	3	3	3	4.5	4.5	4.5	100.23	895	895	4			1	2	1		0	5.5225	113520	114930	106010	167320	113240	110020	131490	178360	156050	198910	147080	134120	192860	137750	138890	141360	113520	114930	106010	167320	113240	110020	131490	178360	156050	198910	147080	134120	192860	137750	138890	141360	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	48135000	4				1113	2204;7041;7909	True;True;True	2246;7158;8032	6131;19459;21828;21829	7078;22264;24971;24972	7078;22264;24971			9606
Q13438	Q13438	1	1	1	Protein OS-9	OS9	sp|Q13438|OS9_HUMAN Protein OS-9 OS=Homo sapiens OX=9606 GN=OS9 PE=1 SV=1	1	1	1	1	1.9	1.9	1.9	75.561	667	667	4			1	1	1		0.0062607	1.9868	16523	20310	18401	17504	20862	15367	19322	17240	20758	22532	19694	21670	25151	22383	18114	18779	16523	20310	18401	17504	20862	15367	19322	17240	20758	22532	19694	21670	25151	22383	18114	18779	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	16732000	3				1114	2321	True	2364	6495;6496;6497	7496;7497;7498	7498			9606
Q13442	Q13442	5	5	5	28 kDa heat- and acid-stable phosphoprotein	PDAP1	sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1	1	5	5	5	30.4	30.4	30.4	20.63	181	181	2.96	6	4	5	5	2	2	0	55.403	1568800	1234200	1379800	1476900	1354000	1229000	1240800	1639800	1326800	1034100	1587500	1596900	1598300	1503600	1335200	1322300	1568800	1234200	1379800	1476900	1354000	1229000	1240800	1639800	1326800	1034100	1587500	1596900	1598300	1503600	1335200	1322300	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	2138400000	25				1115	1104;3817;5569;6240;8234	True;True;True;True;True	1112;3884;5661;6346;8360	3004;3005;3006;3007;10672;10673;10674;10675;10676;10677;15552;17375;17376;17377;17378;17379;22703;22704;22705;22706;22707;22708;22709;22710	3435;3436;3437;3438;12215;12216;12217;12218;12219;12220;17842;19882;19883;19884;19885;19886;19887;25945;25946;25947;25948;25949;25950;25951;25952	3436;12218;17842;19882;25952	789	174	9606
Q13449	Q13449	11	11	11	Limbic system-associated membrane protein	LSAMP	sp|Q13449|LSAMP_HUMAN Limbic system-associated membrane protein OS=Homo sapiens OX=9606 GN=LSAMP PE=1 SV=2	1	11	11	11	35.8	35.8	35.8	37.393	338	338	3.51	8	5	8	4	5	9	0	98.464	1806600	2665900	2001100	2567400	2709800	1590800	2007100	1800100	2609800	1720500	3822500	3331200	3432600	3934500	3160300	3318800	1806600	2665900	2001100	2567400	2709800	1590800	2007100	1800100	2609800	1720500	3822500	3331200	3432600	3934500	3160300	3318800	51	53	50	51	54	49	50	48	51	50	53	52	52	53	51	52	11768000000	55				1116	92;1002;1003;2076;3763;3988;5932;6701;6895;7801;8251	True;True;True;True;True;True;True;True;True;True;True	89;1009;1010;2115;3830;4058;6032;6816;7011;7921;8377	234;235;236;237;238;239;240;241;242;2781;2782;5774;5775;5776;5777;5778;10523;11250;11251;11252;11253;16536;18547;18548;18549;18550;18551;19067;19068;19069;21551;22757;22758;22759;22760;22761;22762;22763;22764	305;306;307;308;309;310;311;312;313;314;3192;3193;6662;6663;6664;6665;6666;6667;6668;6669;6670;12048;12899;12900;12901;12902;18967;21238;21239;21240;21241;21242;21243;21827;21828;21829;21830;24677;24678;26002;26003;26004;26005;26006;26007;26008;26009;26010;26011;26012;26013;26014;26015;26016;26017	307;3192;3193;6668;12048;12899;18967;21242;21830;24677;26008			9606
Q13480	Q13480	1	1	1	GRB2-associated-binding protein 1	GAB1	sp|Q13480|GAB1_HUMAN GRB2-associated-binding protein 1 OS=Homo sapiens OX=9606 GN=GAB1 PE=1 SV=2	1	1	1	1	1.7	1.7	1.7	76.615	694	694	4				1			0.00061652	2.3954	7923.6	3934.8	4944.8	4480.9	4693.4	5542	5561.6	5247.3	5242.9	3536.2	4478.6	6075.1	4209.1	1718.9	3364.8	4394.9	7923.6	3934.8	4944.8	4480.9	4693.4	5542	5561.6	5247.3	5242.9	3536.2	4478.6	6075.1	4209.1	1718.9	3364.8	4394.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10769000	1				1117	7036	True	7153	19444	22246	22246			9606
Q13509;A0A0B4J269	Q13509;A0A0B4J269	10;9	3;2	2;1	Tubulin beta-3 chain	TUBB3	sp|Q13509|TBB3_HUMAN Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2;tr|A0A0B4J269|A0A0B4J269_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1	2	10	3	2	30.4	10.4	7.8	50.432	450	450;797	4.43		1	1	1	2	2	0	9.1425	296050	166940	166760	186280	158310	317370	139580	174420	231610	259980	145290	168700	273760	165090	209470	153140	296050	166940	166760	186280	158310	317370	139580	174420	231610	259980	145290	168700	273760	165090	209470	153140	7	6	8	7	8	8	7	8	7	7	8	7	8	8	8	7	453700000	8				1118	488;619;2765;3040;3121;3485;4282;4367;4679;8168	False;False;True;False;True;False;False;False;False;True	491;492;623;2815;3099;3181;3548;4353;4438;4756;8293	1367;1368;1369;1370;1371;1372;1373;1374;1687;1688;1689;1690;1691;1692;7682;7683;7684;8426;8649;8650;9677;9678;9679;9680;9681;9682;9683;9684;12019;12234;12235;13093;22520;22521	1582;1583;1584;1585;1586;1587;1588;1589;1924;1925;1926;1927;1928;1929;1930;1931;1932;8845;8846;8847;9672;9919;9920;9921;11086;11087;11088;11089;11090;11091;11092;11093;11094;11095;13815;14071;14072;14073;15057;15058;25742;25743	1586;1927;8846;9672;9920;11088;13815;14071;15058;25742	174;177;178;179;222;790	73;164;257;293;330;388	9606;9606
Q13510	Q13510	1	1	1	Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta	ASAH1	sp|Q13510|ASAH1_HUMAN Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5	1	1	1	1	2.8	2.8	2.8	44.659	395	395	4		1	1	1	1	1	0	25.081	87181	70144	141310	63593	161410	137440	75722	95377	40348	55319	62595	40846	78014	36082	136680	66253	87181	70144	141310	63593	161410	137440	75722	95377	40348	55319	62595	40846	78014	36082	136680	66253	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	209620000	5				1119	2643	True	2690	7331;7332;7333;7334;7335	8440;8441;8442;8443;8444	8441			9606
Q13522	Q13522	1	1	1	Protein phosphatase 1 regulatory subunit 1A	PPP1R1A	sp|Q13522|PPR1A_HUMAN Protein phosphatase 1 regulatory subunit 1A OS=Homo sapiens OX=9606 GN=PPP1R1A PE=1 SV=2	1	1	1	1	12.3	12.3	12.3	19.011	171	171	4		1	1	1	1	1	0	22.115	64293	14888	75714	60168	54875	28026	22984	37897	36575	9893.5	40471	143590	80565	140830	35844	45695	64293	14888	75714	60168	54875	28026	22984	37897	36575	9893.5	40471	143590	80565	140830	35844	45695	5	4	5	5	5	5	5	4	5	4	5	5	5	5	5	5	137170000	5				1120	4332	True	4403	12128;12129;12130;12131;12132	13943;13944;13945;13946;13947	13947			9606
Q13526	Q13526	3	3	3	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	PIN1	sp|Q13526|PIN1_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1	1	3	3	3	28.8	28.8	28.8	18.243	163	163	3	1	1				1	0	14.339	44605	54036	75421	65696	79309	41966	44117	60240	64667	65352	84907	99518	94010	81272	71197	93742	44605	54036	75421	65696	79309	41966	44117	60240	64667	65352	84907	99518	94010	81272	71197	93742	3	3	3	3	2	2	2	3	2	2	3	3	2	3	2	3	811230000	3				1121	3248;6688;7358	True;True;True	3311;6803;7476	8969;18519;20326	10286;21208;23227	10286;21208;23227	791	146	9606
Q13554	Q13554	9	7	5	Calcium/calmodulin-dependent protein kinase type II subunit beta	CAMK2B	sp|Q13554|KCC2B_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B PE=1 SV=3	1	9	7	5	19.2	15.3	12.3	72.677	666	666	3.42	2	5	3	4	2	3	0	86.768	534880	700150	589860	642580	785840	407990	374850	498940	568010	517650	647960	451220	522670	605090	722730	711270	534880	700150	589860	642580	785840	407990	374850	498940	568010	517650	647960	451220	522670	605090	722730	711270	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	3828400000	22				1122	390;2659;3129;3167;3783;4038;5339;5732;7582	False;True;True;False;True;True;True;True;True	393;2706;3189;3229;3850;4108;5426;5830;7703	1078;7375;8666;8768;10588;10589;10590;11370;11371;11372;11373;14897;14898;14899;14900;15975;20939;20940;20941;20942;20943	1269;8488;9939;9940;10055;12118;12119;12120;12121;12122;13046;13047;13048;13049;17084;17085;17086;17087;18309;23978;23979;23980;23981;23982	1269;8488;9940;10055;12119;13049;17087;18309;23981	792	580	9606
Q13555	Q13555	7	3	3	Calcium/calmodulin-dependent protein kinase type II subunit gamma	CAMK2G	sp|Q13555|KCC2G_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Homo sapiens OX=9606 GN=CAMK2G PE=1 SV=4	1	7	3	3	15.1	6.8	6.8	62.606	558	558	3.33	1		1			1	0	7.6182	34978	37340	18211	48069	19197	13148	21061	21671	35785	52886	22740	29792	35900	31168	29146	43964	34978	37340	18211	48069	19197	13148	21061	21671	35785	52886	22740	29792	35900	31168	29146	43964	3	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	40350000	4				1123	390;3091;3130;3167;3753;5339;7582	False;True;True;False;True;False;False	393;3151;3190;3229;3820;5426;7703	1078;8555;8667;8768;10500;14897;14898;14899;14900;20939;20940;20941;20942;20943	1269;9810;9941;10055;12024;12025;17084;17085;17086;17087;23978;23979;23980;23981;23982	1269;9810;9941;10055;12024;17087;23981			9606
Q13557	Q13557	11	8	8	Calcium/calmodulin-dependent protein kinase type II subunit delta	CAMK2D	sp|Q13557|KCC2D_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3	1	11	8	8	28.1	21.2	21.2	56.369	499	499	3.08	4	3	1	1	1	3	0	148.7	466980	687010	459190	628040	539210	360600	411230	460160	489190	523310	1014000	306760	495250	454370	529630	475830	466980	687010	459190	628040	539210	360600	411230	460160	489190	523310	1014000	306760	495250	454370	529630	475830	15	14	14	15	15	14	12	15	15	13	15	15	15	15	14	15	624610000	15				1124	390;2457;2668;3094;3128;3167;4037;4310;5340;5915;7481	False;True;True;True;True;False;True;True;True;False;True	393;2504;2715;3154;3188;3229;4107;4381;5427;6015;7602	1078;6859;7396;8567;8568;8663;8664;8665;8768;11369;12078;14901;14902;16487;16488;20662;20663	1269;7926;8512;9826;9827;9828;9936;9937;9938;10055;13045;13882;17088;17089;17090;18917;18918;23618;23619	1269;7926;8512;9826;9938;10055;13045;13882;17089;18917;23618	793;794;795	392;438;443	9606
Q13561	Q13561	9	9	9	Dynactin subunit 2	DCTN2	sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4	1	9	9	9	29.9	29.9	29.9	44.23	401	401	3.24	2	6	7	5	4	1	0	262.59	318410	286490	238320	345720	319190	303060	316290	352480	345430	277000	345970	273800	342690	247660	388320	318620	318410	286490	238320	345720	319190	303060	316290	352480	345430	277000	345970	273800	342690	247660	388320	318620	28	29	29	28	29	29	29	29	29	27	28	28	30	29	29	29	563590000	30				1125	851;1438;2463;2623;5038;5043;6393;8172;8370	True;True;True;True;True;True;True;True;True	857;1458;2510;2670;5120;5125;6502;8297;8497	2312;2313;3938;6873;6874;7267;7268;7269;14083;14084;14085;14086;14093;14094;14095;14096;14097;17762;17763;17764;22525;22526;22527;23088;23089	2655;2656;4532;7940;7941;8369;8370;8371;16180;16181;16182;16183;16190;16191;16192;16193;16194;16195;16196;16197;16198;16199;20368;20369;20370;25747;25748;25749;26405;26406	2656;4532;7940;8371;16183;16197;20369;25747;26406	796	378	9606
Q13573	Q13573	2	2	2	SNW domain-containing protein 1	SNW1	sp|Q13573|SNW1_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1	1	2	2	2	7.5	7.5	7.5	61.494	536	536	4.33				2	1		0	14.246	11567	6469.4	13290	12091	12273	8062.4	8004.9	11006	11973	5920.1	9111.3	15814	10918	12585	8761.7	7416.9	11567	6469.4	13290	12091	12273	8062.4	8004.9	11006	11973	5920.1	9111.3	15814	10918	12585	8761.7	7416.9	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	2	11505000	3				1126	2171;5009	True;True	2213;5091	6014;6015;13994	6942;6943;16078	6943;16078	797	76	9606
Q13596	Q13596	1	1	1	Sorting nexin-1	SNX1	sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3	1	1	1	1	2.1	2.1	2.1	59.069	522	522	3.5			1	1			0	3.1354	43229	42226	38676	39681	40560	53106	40255	53071	43224	33552	33521	46721	40149	29323	49710	39149	43229	42226	38676	39681	40560	53106	40255	53071	43224	33552	33521	46721	40149	29323	49710	39149	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	28461000	2				1127	1925	True	1961	5380;5381	6220;6221	6221			9606
Q13642	Q13642	3	3	3	Four and a half LIM domains protein 1	FHL1	sp|Q13642|FHL1_HUMAN Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4	1	3	3	3	11.1	11.1	11.1	36.263	323	323	1.6	3	1	1				0	16.28	226820	148560	185650	236730	232800	210990	144480	189860	181840	132180	192340	169760	194570	180690	230260	165730	226820	148560	185650	236730	232800	210990	144480	189860	181840	132180	192340	169760	194570	180690	230260	165730	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	239330000	6				1128	504;1012;6213	True;True;True	508;1019;6317	1407;1408;1409;2792;17305	1625;1626;1627;3203;3204;19806	1626;3204;19806			9606
Q13740	Q13740	4	4	4	CD166 antigen	ALCAM	sp|Q13740|CD166_HUMAN CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2	1	4	4	4	8.2	8.2	8.2	65.102	583	583	2.44	3	2	2	1	1		0	26.862	148850	270150	161790	183160	241140	124050	145270	170970	179710	163630	291580	134210	199730	228590	260830	208340	148850	270150	161790	183160	241140	124050	145270	170970	179710	163630	291580	134210	199730	228590	260830	208340	9	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	250970000	10				1129	571;4749;5968;7170	True;True;True;True	575;4828;6069;7287	1593;1594;1595;13273;16650;19765;19766;19767;19768	1826;1827;1828;15254;19090;22603;22604;22605;22606;22607	1828;15254;19090;22604	798	52	9606
Q13796	Q13796	1	1	1	Protein Shroom2	SHROOM2	sp|Q13796|SHRM2_HUMAN Protein Shroom2 OS=Homo sapiens OX=9606 GN=SHROOM2 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	176.41	1616	1616	1	1						0.002414	2.2513	11627	8546.7	9370.8	7724.8	6559.7	2564.2	3000	3482.5	5385.1	2126.3	5941.2	10204	8908.8	10275	4638.6	3705	11627	8546.7	9370.8	7724.8	6559.7	2564.2	3000	3482.5	5385.1	2126.3	5941.2	10204	8908.8	10275	4638.6	3705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1342300	1				1130	6791	True	6908	18782	21512	21512			9606
