Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q01995	Q01995	5	5	5	Transgelin	TAGLN	sp|Q01995|TAGL_HUMAN Transgelin OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=4	1	5	5	5	26.9	26.9	26.9	22.611	201	201	2.92	2	4	2	2	1	1	0	87.167	571970	101940	139180	112020	90714	136630	78374	78051	151150	167180	156970	60661	90472	67366	89934	70556	571970	101940	139180	112020	90714	136630	78374	78051	151150	167180	156970	60661	90472	67366	89934	70556	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	263150000	14				899	34;1591;4719;5655;6288	True;True;True;True;True	33;1626;4844;5796;6444	84;4404;4405;4406;4407;4408;12836;12837;15284;15285;15286;17031	116;5305;5306;5307;5308;5309;5310;5311;15196;15197;18084;18085;18086;20241	116;5308;15197;18086;20241	618;619;620	86;91;111	9606
Q02156	Q02156	3	3	3	Protein kinase C epsilon type	PRKCE	sp|Q02156|KPCE_HUMAN Protein kinase C epsilon type OS=Homo sapiens OX=9606 GN=PRKCE PE=1 SV=1	1	3	3	3	6.1	6.1	6.1	83.673	737	737	4		1	1		1	1	0	14.415	86845	36449	22983	15741	28453	26168	40534	18898	59355	112380	31061	60456	26437	41650	18315	26714	86845	36449	22983	15741	28453	26168	40534	18898	59355	112380	31061	60456	26437	41650	18315	26714	4	4	3	4	4	4	3	2	3	4	4	4	4	4	4	4	42163000	4				900	1693;3023;3480	True;True;True	1733;3100;3565	4713;4714;8403;9655	5664;5665;9958;11488	5665;9958;11488			9606
Q02218;Q9ULD0	Q02218;Q9ULD0	2;1	2;1	2;1	2-oxoglutarate dehydrogenase, mitochondrial;2-oxoglutarate dehydrogenase-like, mitochondrial	OGDH;OGDHL	sp|Q02218|ODO1_HUMAN 2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3;sp|Q9ULD0|OGDHL_HUMAN 2-oxoglutarate dehydrogenase-like, mitochondrial OS=Homo sapiens OX=9606 GN=OGDHL PE=1 SV=3	2	2	2	2	2	2	2	115.93	1023	1023;1010	2	1		1				0.00083612	4.9967	8393.7	8451.3	6428.4	4291	9944.1	7982.9	8072.2	7753.3	9856.7	6804.9	6821	8618.8	8453.7	10584	7601.6	11878	8393.7	8451.3	6428.4	4291	9944.1	7982.9	8072.2	7753.3	9856.7	6804.9	6821	8618.8	8453.7	10584	7601.6	11878	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	39908000	2				901	2261;4163	True;True	2316;4265	6209;11409	7399;13526	7399;13526			9606;9606
Q02246	Q02246	9	9	9	Contactin-2	CNTN2	sp|Q02246|CNTN2_HUMAN Contactin-2 OS=Homo sapiens OX=9606 GN=CNTN2 PE=1 SV=1	1	9	9	9	10.6	10.6	10.6	113.39	1040	1040	3.24	6	3	2	3	4	3	0	69.311	168960	226580	149130	201090	187830	169410	154840	179690	130860	165080	152320	139670	191750	159710	164380	124550	168960	226580	149130	201090	187830	169410	154840	179690	130860	165080	152320	139670	191750	159710	164380	124550	24	25	23	25	24	25	23	24	22	24	23	22	25	24	24	22	380390000	26				902	2493;2630;2821;3238;4903;5625;5912;6167;6409	True;True;True;True;True;True;True;True;True	2559;2698;2895;3319;5039;5765;6060;6321;6566	6841;7267;7844;9017;13297;13298;13299;13300;13301;13302;13303;13304;13305;15184;16009;16010;16011;16716;16717;16718;17340	8128;8646;9309;10692;15727;15728;15729;15730;15731;15732;15733;15734;15735;15736;15737;15738;15739;15740;17968;19050;19051;19052;19869;19870;19871;20599	8128;8646;9309;10692;15728;17968;19050;19870;20599			9606
Q02252	Q02252	4	4	4	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	ALDH6A1	sp|Q02252|MMSA_HUMAN Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2	1	4	4	4	9.2	9.2	9.2	57.839	535	535	1.86	3	2	2				0	15.496	25052	23375	35406	50601	27072	29676	22861	13604	28784	21752	30162	19420	37389	24339	38964	36575	25052	23375	35406	50601	27072	29676	22861	13604	28784	21752	30162	19420	37389	24339	38964	36575	6	4	7	7	5	7	7	4	6	4	6	6	7	6	7	7	33439000	7				903	295;1480;2511;6486	True;True;True;True	297;1511;2578;6643	751;752;4117;6919;17538;17539;17540	896;897;4952;8222;20849;20850;20851	897;4952;8222;20849	621;622	530;533	9606
Q02413	Q02413	1	1	1	Desmoglein-1	DSG1	sp|Q02413|DSG1_HUMAN Desmoglein-1 OS=Homo sapiens OX=9606 GN=DSG1 PE=1 SV=2	1	1	1	1	1.3	1.3	1.3	113.75	1049	1049	3			1				0.0015267	3.8151	1982.7	3871.2	974.2	1507.9	1960.7	2103.5	1390.4	1459	2160	1022.2	1954.1	1226.2	3869.3	1652.3	2231.9	0	1982.7	3871.2	974.2	1507.9	1960.7	2103.5	1390.4	1459	2160	1022.2	1954.1	1226.2	3869.3	1652.3	2231.9	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5490400	1				904	6633	True	6794	17953	21350	21350			9606
Q02790	Q02790	2	2	2	Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed	FKBP4	sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3	1	2	2	2	5.2	5.2	5.2	51.804	459	459	4.2			1	2	2		0	7.6404	81936	44652	91321	63979	46915	49442	42397	49785	48767	30193	59892	53789	43046	39135	75322	64239	81936	44652	91321	63979	46915	49442	42397	49785	48767	30193	59892	53789	43046	39135	75322	64239	3	5	5	4	3	5	3	4	5	5	4	3	4	4	5	4	54592000	5				905	2267;3554	True;True	2322;3642	6226;6227;9825;9826;9827	7426;7427;11689;11690;11691	7427;11689			9606
Q02818	Q02818	20	20	20	Nucleobindin-1	NUCB1	sp|Q02818|NUCB1_HUMAN Nucleobindin-1 OS=Homo sapiens OX=9606 GN=NUCB1 PE=1 SV=4	1	20	20	20	47.5	47.5	47.5	53.879	461	461	3.82	4	6	10	12	9	8	0	109.23	989360	671510	892270	1081500	978400	892170	968480	921170	1056600	1142600	1191000	1161600	916460	1053100	1282600	1090200	989360	671510	892270	1081500	978400	892170	968480	921170	1056600	1142600	1191000	1161600	916460	1053100	1282600	1090200	49	49	48	48	52	48	49	46	50	50	49	51	49	49	49	51	1337300000	53				906	520;999;1022;1568;1569;1841;2144;2198;2199;2292;3973;3981;4109;4243;4461;4588;4765;6282;6596;6597	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	522;1012;1036;1602;1603;1604;1884;2196;2251;2252;2348;4072;4080;4210;4347;4581;4711;4895;6438;6755;6756	1342;2692;2693;2694;2750;2751;2752;2753;4360;4361;4362;4363;5084;5905;5906;5907;6027;6028;6029;6030;6031;6032;6033;6034;6035;6297;10983;10998;11294;11295;11296;11297;11675;11676;11677;12166;12502;12941;12942;12943;12944;12945;17015;17873;17874;17875;17876;17877;17878	1581;3175;3176;3177;3245;3246;3247;3248;5257;5258;5259;5260;5261;6099;7053;7054;7055;7188;7189;7190;7191;7192;7193;7194;7195;7196;7508;7509;7510;13057;13072;13403;13404;13405;13406;13865;13866;13867;14431;14823;14824;15308;15309;15310;15311;15312;20222;21258;21259;21260;21261;21262;21263	1581;3176;3246;5258;5261;6099;7054;7191;7196;7509;13057;13072;13404;13866;14431;14824;15310;20222;21259;21262	623;624	119;338	9606
Q02878	Q02878	1	1	1	60S ribosomal protein L6	RPL6	sp|Q02878|RL6_HUMAN 60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	1	1	1	1	3.8	3.8	3.8	32.728	288	288	4.5				1	1		0.006263	3.2909	42154	54952	37196	39710	48790	50800	40042	39445	33167	32121	26943	37960	36620	38320	30465	33934	42154	54952	37196	39710	48790	50800	40042	39445	33167	32121	26943	37960	36620	38320	30465	33934	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	27103000	2				907	3066	True	3143	8533;8534	10122;10123	10122			9606
Q02952	Q02952	51	51	51	A-kinase anchor protein 12	AKAP12	sp|Q02952|AKA12_HUMAN A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	1	51	51	51	36.8	36.8	36.8	191.48	1782	1782	3.98	15	19	27	26	29	39	0	323.31	5411800	3337700	4349100	4830800	4492200	4152200	3957400	3659900	3346400	4572700	4589300	6440300	4414500	3767900	5179500	4727500	5411800	3337700	4349100	4830800	4492200	4152200	3957400	3659900	3346400	4572700	4589300	6440300	4414500	3767900	5179500	4727500	183	174	185	182	182	177	178	172	173	175	181	185	180	178	184	183	7703000000	187				908	110;111;171;182;393;502;1072;1094;1417;1427;1545;1547;1667;1741;1951;1952;2015;2088;2163;2189;2575;2634;2710;2759;2913;3735;4073;4259;4579;4688;4791;4909;4914;4985;5021;5060;5062;5090;5152;5541;5578;5681;5686;5702;5860;6003;6043;6227;6248;6382;6426	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	110;111;172;183;395;504;1088;1110;1446;1456;1579;1581;1707;1782;1997;1998;2063;2137;2216;2242;2642;2702;2781;2831;2988;3829;4174;4362;4363;4702;4813;4921;5045;5050;5123;5160;5199;5201;5230;5291;5680;5718;5824;5828;5844;5845;6008;6153;6193;6383;6404;6539;6583	269;270;271;272;273;454;455;456;482;483;484;485;1025;1026;1027;1308;1309;1310;2887;2943;2944;3948;3949;3950;3985;3986;3987;3988;3989;3990;4296;4297;4303;4304;4305;4306;4307;4308;4309;4310;4626;4627;4628;4629;4630;4631;4632;4853;4854;4855;5383;5384;5385;5386;5387;5548;5549;5550;5737;5738;5958;5959;6008;7089;7278;7479;7480;7481;7482;7483;7654;7655;7656;8080;8081;8082;8083;10378;11208;11209;11712;11713;11714;11715;11716;11717;11718;12481;12758;13008;13009;13321;13322;13327;13328;13329;13330;13331;13332;13522;13523;13595;13596;13597;13598;13681;13682;13683;13684;13685;13686;13691;13692;13693;13757;13758;13931;13932;13933;14940;15037;15038;15039;15343;15344;15345;15354;15355;15356;15383;15384;15884;15885;15886;15887;16291;16394;16395;16396;16870;16871;16927;16928;16929;16930;16931;16932;16933;16934;16935;17282;17375;17376;17377;17378	324;325;326;327;328;329;549;550;551;580;581;582;583;584;1215;1216;1217;1544;1545;1546;3407;3477;3478;4749;4750;4751;4791;4792;4793;4794;4795;4796;4797;5179;5180;5186;5187;5188;5189;5190;5191;5192;5193;5194;5195;5564;5565;5566;5567;5568;5569;5570;5571;5572;5573;5830;5831;5832;6447;6448;6449;6450;6451;6452;6453;6454;6455;6626;6627;6628;6861;6862;7112;7113;7167;7168;8433;8434;8660;8880;8881;8882;8883;8884;8885;8886;8887;8888;9090;9091;9092;9576;9577;9578;9579;9580;12348;13305;13306;13909;13910;13911;13912;13913;13914;13915;13916;14801;15112;15382;15383;15757;15758;15759;15764;15765;15766;15767;15768;15769;15770;15771;15772;15773;16043;16044;16118;16119;16120;16121;16220;16221;16222;16223;16224;16225;16230;16231;16232;16306;16307;16502;16503;16504;16505;16506;17686;17801;17802;17803;18145;18146;18147;18156;18157;18158;18187;18188;18909;18910;18911;18912;18913;19383;19501;19502;19503;20054;20055;20120;20121;20122;20123;20124;20125;20126;20127;20128;20129;20130;20131;20132;20530;20640;20641;20642;20643	326;329;551;584;1216;1544;3407;3478;4750;4796;5180;5192;5572;5831;6447;6454;6626;6861;7112;7168;8434;8660;8885;9091;9579;12348;13305;13913;14801;15112;15383;15758;15769;16043;16120;16220;16231;16307;16504;17686;17803;18145;18157;18187;18912;19383;19501;20055;20129;20530;20641	625;626;627;628;629;630;631	450;502;653;657;707;860;1571	9606
Q03001	Q03001	3	3	3	Dystonin	DST	sp|Q03001|DYST_HUMAN Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=4	1	3	3	3	0.5	0.5	0.5	860.65	7570	7570	2.5		2	2				0	9.3846	6353.7	4643.7	6185.1	7344.1	10041	10060	10722	5935.7	6329.9	7348.2	8285.8	6256.4	8435.5	9032.3	9048.7	10154	6353.7	4643.7	6185.1	7344.1	10041	10060	10722	5935.7	6329.9	7348.2	8285.8	6256.4	8435.5	9032.3	9048.7	10154	3	3	3	4	4	4	4	3	2	4	4	3	4	4	4	4	2638100	4				909	1074;4563;6075	True;True;True	1090;4685;6227	2890;2891;12436;16480	3410;3411;14751;19598	3411;14751;19598	632	4487	9606
Q03252	Q03252	5	4	4	Lamin-B2	LMNB2	sp|Q03252|LMNB2_HUMAN Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4	1	5	4	4	8.4	7.1	7.1	69.948	620	620	3.22		2	4	2	1		0	30.462	45946	68770	48300	44313	51434	60371	55125	46139	41423	74751	38527	34288	63358	52403	45161	56113	45946	68770	48300	44313	51434	60371	55125	46139	41423	74751	38527	34288	63358	52403	45161	56113	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	66772000	10				910	497;1613;3870;4829;5196	True;True;False;True;True	498;1649;3966;4961;5334	1295;1296;1297;4473;10728;10729;10730;13114;13115;14051;14052;14053	1530;1531;1532;5382;12751;12752;12753;15506;15507;15508;16645;16646;16647	1531;5382;12753;15508;16646			9606
Q04323	Q04323	2	2	2	UBX domain-containing protein 1	UBXN1	sp|Q04323|UBXN1_HUMAN UBX domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=2	1	2	2	2	9.4	9.4	9.4	33.325	297	297	2.2	1	2	2				0	10.045	18494	18698	19479	16140	23609	14645	17785	14921	18870	12576	16778	15041	17170	15336	14015	15257	18494	18698	19479	16140	23609	14645	17785	14921	18870	12576	16778	15041	17170	15336	14015	15257	3	3	4	3	3	3	4	3	3	4	4	3	4	3	4	4	86765000	5				911	2538;4609	True;True	2605;4733	7000;7001;12565;12566;12567	8322;8323;14891;14892;14893	8323;14892			9606
Q04637	Q04637	4	4	4	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1	sp|Q04637|IF4G1_HUMAN Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4	1	4	4	4	2.6	2.6	2.6	175.49	1599	1599	4.29	1			2	3	1	0	21.914	40325	29829	47415	43924	44290	37818	33968	43334	38100	29750	47088	53236	35212	33431	44552	43175	40325	29829	47415	43924	44290	37818	33968	43334	38100	29750	47088	53236	35212	33431	44552	43175	7	6	7	7	7	7	7	6	6	6	7	7	6	6	7	7	34340000	7				912	75;104;1302;1403	True;True;True;True	74;102;1326;1432	185;186;248;3619;3912;3913;3914	231;232;303;4347;4712;4713;4714	232;303;4347;4714			9606
Q04760	Q04760	2	2	2	Lactoylglutathione lyase	GLO1	sp|Q04760|LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4	1	2	2	2	9.8	9.8	9.8	20.777	184	184	1.75	2	1	1				0	6.8192	114750	147180	112330	220600	120620	158330	93877	120240	125380	161860	162220	92519	165260	143260	148770	117950	114750	147180	112330	220600	120620	158330	93877	120240	125380	161860	162220	92519	165260	143260	148770	117950	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	184390000	5				913	904;4900	True;True	911;5036	2450;13291;13292;13293	2900;15719;15720;15721;15722	2900;15719	633	36	9606
Q04837	Q04837	2	2	2	Single-stranded DNA-binding protein, mitochondrial	SSBP1	sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1	1	2	2	2	15.5	15.5	15.5	17.259	148	148	3.5	1	1	1	1	1	1	0	128.61	74217	120660	56120	106330	55705	99548	34432	55106	42456	98780	92976	63343	89399	61987	66240	58516	74217	120660	56120	106330	55705	99548	34432	55106	42456	98780	92976	63343	89399	61987	66240	58516	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	68202000	7				914	1217;5227	True;True	1237;5366	3363;3364;14119;14120;14121;14122	4044;4045;16722;16723;16724;16725;16726	4044;16726			9606
Q04917	Q04917	8	5	5	14-3-3 protein eta	YWHAH	sp|Q04917|1433F_HUMAN 14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4	1	8	5	5	31.3	21.1	21.1	28.218	246	246	3.64	1	3	1	2	2	2	0	120.43	146430	112170	135890	119280	159900	131500	145790	88933	138720	180710	134630	171330	108550	128910	146370	192500	146430	112170	135890	119280	159900	131500	145790	88933	138720	180710	134630	171330	108550	128910	146370	192500	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	195930000	12				915	764;1176;1982;2506;3564;4411;6528;6590	True;False;True;True;False;False;True;True	766;1196;2029;2573;3653;4525;6686;6748	2059;2060;2061;3162;3163;5472;5473;6888;6889;6890;9853;9854;12049;17637;17816;17817	2462;2463;2464;3726;3727;6547;6548;8187;8188;8189;8190;11720;11721;14294;20962;21172;21173	2464;3726;6548;8189;11720;14294;20962;21172	384;634;635;636	23;27;165;223	9606
Q05193	Q05193	4	4	2	Dynamin-1	DNM1	sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2	1	4	4	2	5.6	5.6	2.4	97.407	864	864	4	1	1			1	2	0	11.823	29930	27570	33218	29504	37820	32388	37631	25418	28103	26491	19164	25135	22032	24408	21226	26038	29930	27570	33218	29504	37820	32388	37631	25418	28103	26491	19164	25135	22032	24408	21226	26038	5	4	4	5	4	5	4	5	4	5	4	4	5	5	5	4	241680000	5				916	981;2696;3640;5010	True;True;True;True	993;2767;3730;5149	2656;7453;10076;13568;13569	3138;8853;11981;16091;16092	3138;8853;11981;16091			9606
Q05397	Q05397	1	1	1	Focal adhesion kinase 1	PTK2	sp|Q05397|FAK1_HUMAN Focal adhesion kinase 1 OS=Homo sapiens OX=9606 GN=PTK2 PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	119.23	1052	1052	5					1		1	-2	31502	27153	34557	29342	28325	29023	28918	26721	28069	80153	21701	33533	27932	55871	20107	39326	31502	27153	34557	29342	28325	29023	28918	26721	28069	80153	21701	33533	27932	55871	20107	39326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31106000	1	+			917	2321	True	2377	6388	7610	7610	637	475	9606
Q05639;P68104;Q5VTE0	Q05639;P68104;Q5VTE0	4;3;3	4;3;3	4;3;3	Elongation factor 1-alpha 2;Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3	EEF1A2;EEF1A1;EEF1A1P5	sp|Q05639|EF1A2_HUMAN Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1;sp|P68104|EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1;sp|Q5VTE0|EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 OS=H	3	4	4	4	7.6	7.6	7.6	50.47	463	463;462;462	2.17	3	2				1	0	11.268	97750	79196	91967	108460	92494	96964	86537	115550	85569	101930	125590	99888	95684	92803	140000	100720	97750	79196	91967	108460	92494	96964	86537	115550	85569	101930	125590	99888	95684	92803	140000	100720	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	243530000	6				918	3196;3478;3974;4810	True;True;True;True	3277;3563;4073;4941	8905;8906;9653;10984;13068;13069	10565;10566;11486;13058;15451;15452	10566;11486;13058;15452			9606;9606;9606
Q05682	Q05682	14	14	14	Caldesmon	CALD1	sp|Q05682|CALD1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3	1	14	14	14	17.2	17.2	17.2	93.23	793	793	4.03	2	4	5	8	8	6	0	295.25	267810	254120	216770	178090	317480	219900	310880	228940	275650	237630	165510	208410	234580	203210	175660	166490	267810	254120	216770	178090	317480	219900	310880	228940	275650	237630	165510	208410	234580	203210	175660	166490	32	29	30	29	30	30	30	30	29	30	27	28	29	30	30	28	399250000	33				919	1323;1557;1558;2577;2790;3709;4315;4744;4745;4956;5924;6213;6214;6547	True;True;True;True;True;True;True;True;True;True;True;True;True;True	1349;1591;1592;2644;2864;3803;4426;4873;4874;5093;6073;6369;6370;6705	3687;3688;3689;3690;3691;4338;4339;4340;4341;4342;4343;7092;7093;7767;10291;11858;12894;12895;12896;12897;12898;12899;12900;12901;13430;13431;16063;16064;16829;16830;17694;17695;17696	4441;4442;4443;4444;4445;5234;5235;5236;5237;5238;5239;8438;8439;9222;12235;14083;15260;15261;15262;15263;15264;15265;15266;15267;15895;15896;19108;19109;20008;20009;21032;21033;21034	4444;5237;5239;8439;9222;12235;14083;15262;15266;15895;19108;20008;20009;21033	638	622	9606
Q06124	Q06124	3	3	3	Tyrosine-protein phosphatase non-receptor type 11	PTPN11	sp|Q06124|PTN11_HUMAN Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=2	1	3	3	3	5.4	5.4	5.4	68.436	597	597	2.5	1	1	1	1			0	10.806	19972	20448	19682	19844	28480	27372	32357	25992	25837	24651	19491	22172	27099	30287	26419	28878	19972	20448	19682	19844	28480	27372	32357	25992	25837	24651	19491	22172	27099	30287	26419	28878	4	2	4	3	4	4	4	4	4	4	4	4	4	4	4	4	2458700	4				920	2253;4395;5395	True;True;True	2308;4509;5536	6179;6180;12019;14562	7364;7365;14261;17247	7365;14261;17247			9606
Q06323	Q06323	4	4	4	Proteasome activator complex subunit 1	PSME1	sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1	1	4	4	4	17.7	17.7	17.7	28.723	249	249	3	2	2	1	1	1	1	0	13.449	22511	54028	36172	39837	39554	40855	34906	38553	29743	39036	22064	32208	29927	30959	27196	29441	22511	54028	36172	39837	39554	40855	34906	38553	29743	39036	22064	32208	29927	30959	27196	29441	6	8	7	7	7	8	8	7	6	8	6	7	7	7	7	8	32093000	9				921	540;3332;4713;5690	True;True;True;True	543;3415;4838;5832	1377;1378;1379;9257;12821;12822;12823;15362	1630;1631;1632;1633;10982;15179;15180;15181;18165	1631;10982;15180;18165			9606
Q06830	Q06830	10	10	7	Peroxiredoxin-1	PRDX1	sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1	1	10	10	7	45.2	45.2	32.2	22.11	199	199	2.97	13	17	14	8	6	7	0	67.608	1906700	2658100	2153300	3729600	1919500	2628700	2116700	2110000	2834900	1612900	2944800	1237400	3140500	3118500	2334700	1838200	1906700	2658100	2153300	3729600	1919500	2628700	2116700	2110000	2834900	1612900	2944800	1237400	3140500	3118500	2334700	1838200	79	81	78	81	79	80	79	80	81	81	81	75	79	80	81	80	10897000000	81				922	136;676;980;2727;4194;4601;4646;5018;5552;5743	True;True;True;True;True;True;True;True;True;True	135;676;992;2798;4297;4724;4725;4771;5157;5691;5887	355;356;357;358;359;360;361;362;1785;1786;2649;2650;2651;2652;2653;2654;2655;7535;7536;7537;7538;7539;7540;7541;7542;7543;7544;7545;7546;11497;11498;11499;11500;11501;11502;11503;11504;11505;11506;11507;12539;12540;12541;12542;12543;12544;12545;12546;12547;12670;12671;12672;12673;12674;13588;13589;13590;14963;14964;15494;15495;15496;15497;15498;15499	435;436;437;438;439;440;441;442;443;444;445;446;447;2131;2132;3131;3132;3133;3134;3135;3136;3137;8952;8953;8954;8955;8956;8957;8958;8959;8960;8961;8962;8963;8964;8965;8966;8967;13649;13650;13651;13652;13653;13654;13655;13656;13657;13658;13659;13660;14863;14864;14865;14866;14867;14868;14869;14870;14871;14872;15012;15013;15014;15015;15016;15017;15018;15019;16111;16112;16113;17712;17713;17714;17715;18312;18313;18314;18315;18316;18317	444;2131;3134;8956;13659;14870;15018;16113;17714;18316	639;640	21;100	9606
Q07020	Q07020	1	1	1	60S ribosomal protein L18	RPL18	sp|Q07020|RL18_HUMAN 60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2	1	1	1	1	6.9	6.9	6.9	21.634	188	188	1.5	1	1					0.0008489	5.165	0	1439.3	885.17	752.57	2022.8	914.24	0	1149.6	0	755.06	864.58	0	0	0	0	0	0	1439.3	885.17	752.57	2022.8	914.24	0	1149.6	0	755.06	864.58	0	0	0	0	0	0	1	1	1	2	1	0	1	0	1	1	0	0	0	0	0	1112200	2				923	3269	True	3350	9105;9106	10804;10805	10804			9606
Q07021	Q07021	5	5	5	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP	sp|Q07021|C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1	1	5	5	5	26.2	26.2	26.2	31.362	282	282	3.69	1	2	4	5	2	2	0	61.686	22698	37643	26141	33066	32468	31039	39111	31441	29826	53393	28922	17488	29652	39234	16312	30149	22698	37643	26141	33066	32468	31039	39111	31441	29826	53393	28922	17488	29652	39234	16312	30149	9	13	12	13	11	11	13	12	13	12	10	10	13	13	9	12	40093000	16				924	305;306;489;2186;6065	True;True;True;True;True	307;308;490;2239;6216	772;773;774;775;776;777;778;779;780;1276;6003;6004;6005;16446;16447;16448	917;918;919;920;921;922;923;924;925;1509;7162;7163;7164;19556;19557;19558	917;924;1509;7163;19556			9606
