Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P60866	P60866	2	2	2	40S ribosomal protein S20	RPS20	sp|P60866|RS20_HUMAN 40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1	1	2	2	2	19.3	19.3	19.3	13.373	119	119	2	1	1	1				0	12.491	45232	77420	62140	77647	59415	67534	60708	75040	78223	117440	34899	51726	51361	60695	60485	38997	45232	77420	62140	77647	59415	67534	60708	75040	78223	117440	34899	51726	51361	60695	60485	38997	2	3	2	3	3	2	3	3	3	3	2	2	3	3	3	3	51806000	3				727	3525;5312	True;True	3517;5288	8636;12711;12712	9543;14024;14025	9543;14024			9606
P60880	P60880	9	9	9	Synaptosomal-associated protein 25	SNAP25	sp|P60880|SNP25_HUMAN Synaptosomal-associated protein 25 OS=Homo sapiens OX=9606 GN=SNAP25 PE=1 SV=1	1	9	9	9	48.1	48.1	48.1	23.315	206	206	4.12	1	1	2	6	5	2	0	68.624	269750	324030	276500	300350	242400	179630	323730	194300	303510	192320	257410	197740	400710	229850	164420	239280	269750	324030	276500	300350	242400	179630	323730	194300	303510	192320	257410	197740	400710	229850	164420	239280	18	17	17	17	17	17	18	17	17	18	17	18	17	17	16	17	290720000	18				728	151;1787;1873;2897;2979;3953;4055;4430;5270	True;True;True;True;True;True;True;True;True	147;1779;1865;2889;2971;3941;4041;4416;5246	366;367;368;4362;4558;7117;7118;7119;7358;7359;7360;9605;9606;9802;10695;12624;12625	414;415;416;4853;5059;7856;7857;7858;8133;8134;8135;8136;10594;10595;10809;11798;13920;13921	416;4853;5059;7856;8136;10595;10809;11798;13920	389;390;391;392;393;394	32;49;64;127;163;167	9606
P60953	P60953	3	3	3	Cell division control protein 42 homolog	CDC42	sp|P60953|CDC42_HUMAN Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2	1	3	3	3	15.2	15.2	15.2	21.258	191	191	2.75	1		2	1			0	18.651	90754	204440	111070	133700	109680	161210	132310	164320	137620	101650	62681	96567	200650	123770	89251	84945	90754	204440	111070	133700	109680	161210	132310	164320	137620	101650	62681	96567	200650	123770	89251	84945	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	80955000	4				729	833;4253;6014	True;True;True	824;4239;5987	2097;10305;10306;14517	2279;11384;11385;16037	2279;11385;16037			9606
P60981	P60981	3	2	2	Destrin	DSTN	sp|P60981|DEST_HUMAN Destrin OS=Homo sapiens OX=9606 GN=DSTN PE=1 SV=3	1	3	2	2	20.6	16.4	16.4	18.506	165	165	3.2		2	1	1	1		0	16.796	19980	21771	25959	34284	13854	30393	18515	30019	38315	22682	26764	25022	48867	16815	16289	26854	19980	21771	25959	34284	13854	30393	18515	30019	38315	22682	26764	25022	48867	16815	16289	26854	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	38112000	5				730	1646;3947;5899	True;False;True	1638;3935;5872	4044;9591;14170;14171;14172;14173	4508;10580;15660;15661;15662;15663	4508;10580;15663	287	115	9606
P61011	P61011	1	1	1	Signal recognition particle 54 kDa protein	SRP54	sp|P61011|SRP54_HUMAN Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1	1	1	1	1	2.2	2.2	2.2	55.704	504	504	2.5		1	1				0	11.965	768.29	3936.2	1172.4	2440.7	2899.4	1045.1	2568.1	2505	2684.4	2931.7	3158.5	3014.9	2658.2	1802.9	4590.1	4152.5	768.29	3936.2	1172.4	2440.7	2899.4	1045.1	2568.1	2505	2684.4	2931.7	3158.5	3014.9	2658.2	1802.9	4590.1	4152.5	1	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2321700	2				731	1209	True	1201	2990;2991	3325;3326	3325			9606
P61081	P61081	2	2	2	NEDD8-conjugating enzyme Ubc12	UBE2M	sp|P61081|UBC12_HUMAN NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1	1	2	2	2	9.8	9.8	9.8	20.9	183	183	3.43	1	1	2	1	1	1	0	14.715	82930	72767	78565	101320	71089	87783	75909	77205	88337	77138	61085	81793	44712	59533	46114	48920	82930	72767	78565	101320	71089	87783	75909	77205	88337	77138	61085	81793	44712	59533	46114	48920	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	82629000	7				732	947;1446	True;True	939;1438	2356;2357;2358;3510;3511;3512;3513	2581;2582;2583;3917;3918;3919;3920	2582;3918			9606
P61088;Q5JXB2	P61088;Q5JXB2	4;3	4;3	4;3	Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like	UBE2N;UBE2NL	sp|P61088|UBE2N_HUMAN Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1;sp|Q5JXB2|UE2NL_HUMAN Putative ubiquitin-conjugating enzyme E2 N-like OS=Homo sapiens OX=9606 GN=UBE2NL PE=1 SV=1	2	4	4	4	27.6	27.6	27.6	17.138	152	152;153	3	2	2	1	1	1	1	0	24.973	24732	35299	29454	39223	22789	34335	26186	186480	31049	104540	21059	29834	34986	26413	23877	20862	24732	35299	29454	39223	22789	34335	26186	186480	31049	104540	21059	29834	34986	26413	23877	20862	7	7	7	7	7	6	7	8	7	7	6	7	7	6	6	6	35766000	8				733	245;3439;3557;5886	True;True;True;True	241;3431;3549;5859	620;8426;8427;8428;8429;8702;8703;14143	685;9311;9312;9313;9314;9612;9613;15632	685;9312;9613;15632	395	64	9606;9606
P61158;Q9P1U1	P61158;Q9P1U1	1;1	1;1	1;1	Actin-related protein 3;Actin-related protein 3B	ACTR3;ACTR3B	sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3;sp|Q9P1U1|ARP3B_HUMAN Actin-related protein 3B OS=Homo sapiens OX=9606 GN=ACTR3B PE=2 SV=1	2	1	1	1	2.2	2.2	2.2	47.371	418	418;418	3			1				0.0072896	6.0652	6485.9	9171.5	6206.5	6906.2	6199.1	6513.1	8689.4	8429.2	4998	9978.9	5873.6	4335.4	16959	5917.9	4145.5	4161.7	6485.9	9171.5	6206.5	6906.2	6199.1	6513.1	8689.4	8429.2	4998	9978.9	5873.6	4335.4	16959	5917.9	4145.5	4161.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22924000	1				734	3762	True	3754	9161	10102	10102			9606;9606
P61247	P61247	5	5	5	40S ribosomal protein S3a	RPS3A	sp|P61247|RS3A_HUMAN 40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2	1	5	5	5	15.5	15.5	15.5	29.945	264	264	3	2	3	3	2	1	1	0	32.382	193560	232010	223730	232140	192530	177510	168170	127760	200290	176890	143860	172780	149900	145970	184110	145450	193560	232010	223730	232140	192530	177510	168170	127760	200290	176890	143860	172780	149900	145970	184110	145450	12	12	12	12	12	12	12	11	12	12	12	12	12	12	12	12	157260000	12				735	652;2058;3542;3549;3954	True;True;True;True;True	644;2050;3534;3541;3942	1654;1655;1656;1657;4973;8670;8671;8684;8685;8686;8687;9607	1806;1807;1808;1809;5514;9577;9578;9591;9592;9593;9594;10596	1809;5514;9578;9592;10596	396;397;398	168;169;172	9606
P61266	P61266	15	15	15	Syntaxin-1B	STX1B	sp|P61266|STX1B_HUMAN Syntaxin-1B OS=Homo sapiens OX=9606 GN=STX1B PE=1 SV=1	1	15	15	15	58.7	58.7	58.7	33.244	288	288	4.16	3	8	10	9	17	14	0	303.29	902440	1625600	1080900	1056300	1240400	654010	1051900	416270	965620	531640	1055600	789460	811490	760720	807450	652610	902440	1625600	1080900	1056300	1240400	654010	1051900	416270	965620	531640	1055600	789460	811490	760720	807450	652610	79	76	76	75	79	70	73	60	70	59	71	74	79	65	68	66	2182600000	83				736	356;920;1099;1712;2255;3003;3326;3760;3918;4141;4188;4189;4233;5236;5382	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	350;912;1091;1704;2247;2995;3318;3752;3906;4127;4174;4175;4219;5213;5355	908;909;910;911;912;913;2284;2285;2286;2287;2288;2289;2290;2291;2292;2692;2693;2694;4197;5398;5399;5400;5401;5402;5403;7416;8142;8143;8144;8145;8146;8147;8148;8149;9154;9155;9156;9157;9536;10016;10017;10144;10145;10146;10147;10148;10149;10150;10253;10254;10255;10256;10257;12537;12538;12908;12909;12910;12911;12912;12913	1008;1009;1010;1011;1012;1013;1014;2493;2494;2495;2496;2497;2498;2499;2500;2501;2502;2503;2504;2505;2506;2507;2959;2960;2961;2962;2963;2964;2965;2966;2967;2968;4675;5979;5980;5981;5982;5983;5984;5985;8204;9007;9008;9009;9010;9011;9012;9013;9014;9015;9016;9017;10095;10096;10097;10098;10521;11053;11054;11205;11206;11207;11208;11209;11210;11211;11212;11213;11214;11215;11324;11325;11326;11327;11328;13820;13821;14273;14274;14275;14276;14277;14278	1014;2502;2967;4675;5980;8204;9009;10096;10521;11054;11211;11214;11326;13820;14276	399;400;401;402;403;404;405	29;130;167;214;218;220;228	9606
P61353	P61353	2	2	2	60S ribosomal protein L27	RPL27	sp|P61353|RL27_HUMAN 60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2	1	2	2	2	13.2	13.2	13.2	15.798	136	136	3.4		1	2	1	1		0	13.428	86455	90975	96978	82569	86626	67229	77663	52958	86715	61593	52698	48893	60987	62293	84771	58743	86455	90975	96978	82569	86626	67229	77663	52958	86715	61593	52698	48893	60987	62293	84771	58743	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	74226000	5				737	1188;6009	True;True	1180;5982	2945;14501;14502;14503;14504	3279;16021;16022;16023;16024	3279;16022			9606
P61586;P08134;P62745;U3KQV3	P61586	3;1;1;1	3;1;1;1	3;1;1;1	Transforming protein RhoA	RHOA	sp|P61586|RHOA_HUMAN Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1	4	3	3	3	20.2	20.2	20.2	21.768	193	193;193;196;271	3.75	1		1		1	1	0	18.516	77626	99738	70311	72823	75052	70379	87348	80181	72864	73147	47147	38196	39403	43805	44297	36227	77626	99738	70311	72823	75052	70379	87348	80181	72864	73147	47147	38196	39403	43805	44297	36227	3	3	3	3	3	2	3	3	3	4	3	3	3	3	3	2	81578000	4				738	3012;4194;4402	True;True;True	3004;4180;4388	7438;10156;10632;10633	8226;11221;11730;11731	8226;11221;11730	406	157	9606;9606;9606;9606
P61601	P61601	3	3	2	Neurocalcin-delta	NCALD	sp|P61601|NCALD_HUMAN Neurocalcin-delta OS=Homo sapiens OX=9606 GN=NCALD PE=1 SV=2	1	3	3	2	17.1	17.1	13	22.245	193	193	3		1	1	1			0	18.94	2223.8	6740.9	4676.5	4084.6	2070	2111.7	1873.9	2568.6	3465.1	2733.2	3227.6	5615.3	5247.1	5019.3	2899.5	4192.3	2223.8	6740.9	4676.5	4084.6	2070	2111.7	1873.9	2568.6	3465.1	2733.2	3227.6	5615.3	5247.1	5019.3	2899.5	4192.3	1	3	2	2	2	1	2	2	2	2	2	3	3	3	2	3	36506000	3				739	239;3192;3771	True;True;True	235;3184;3763	611;7870;9178	676;8699;10119	676;8699;10119	407	121	9606
P61604;S4R3N1	P61604;S4R3N1	7;4	7;4	7;4	10 kDa heat shock protein, mitochondrial	HSPE1;HSPE1-MOB4	sp|P61604|CH10_HUMAN 10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2;tr|S4R3N1|S4R3N1_HUMAN HSPE1-MOB4 readthrough OS=Homo sapiens OX=9606 GN=HSPE1-MOB4 PE=3 SV=1	2	7	7	7	68.6	68.6	68.6	10.932	102	102;261	2.91	6	5	3	3	3	2	0	63.702	1255200	1423900	1156200	1385800	1234800	1274100	1483800	1612100	1533300	1116800	1088900	1513600	628700	1280400	1345900	1109800	1255200	1423900	1156200	1385800	1234800	1274100	1483800	1612100	1533300	1116800	1088900	1513600	628700	1280400	1345900	1109800	20	22	20	21	22	20	22	22	22	21	22	22	22	22	22	22	2526200000	22				740	1231;2179;2483;2497;4562;5667;5676	True;True;True;True;True;True;True	1223;2171;2475;2489;4548;5640;5649	3043;5239;5997;5998;5999;6000;6001;6002;6028;10955;10956;10957;10958;10959;10960;10961;13593;13594;13595;13596;13597;13616	3380;5794;6626;6627;6628;6629;6630;6631;6657;12100;12101;12102;12103;12104;12105;12106;15039;15040;15041;15042;15043;15064	3380;5794;6628;6657;12105;15042;15064	408	32	9606;9606
P61626	P61626	1	1	1	Lysozyme C	LYZ	sp|P61626|LYSC_HUMAN Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1	1	1	1	1	8.1	8.1	8.1	16.537	148	148	2.5		1	1				0	8.4995	1436.4	1975.4	3117.4	3007.4	1603.6	2815	7221	2089.3	4811.6	2862.6	0	815.63	0	1273.4	0	1478.8	1436.4	1975.4	3117.4	3007.4	1603.6	2815	7221	2089.3	4811.6	2862.6	0	815.63	0	1273.4	0	1478.8	1	1	2	2	1	2	2	1	2	2	0	1	0	1	0	1	11676000	2				741	4995	True	4974	11977;11978	13209;13210	13209			9606
P61758	P61758	7	7	7	Prefoldin subunit 3	VBP1	sp|P61758|PFD3_HUMAN Prefoldin subunit 3 OS=Homo sapiens OX=9606 GN=VBP1 PE=1 SV=3	1	7	7	7	31.5	31.5	31.5	22.658	197	197	2.91	2	3	3	1	1	1	0	106.43	124100	161360	153780	149950	134820	124030	148780	154410	178030	114180	109050	142130	84155	145480	110790	103750	124100	161360	153780	149950	134820	124030	148780	154410	178030	114180	109050	142130	84155	145480	110790	103750	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	9	185560000	11				742	1063;2177;3257;3372;4041;4316;4385	True;True;True;True;True;True;True	1055;2169;3249;3364;4027;4302;4371	2602;5237;8011;8277;8278;9771;9772;10430;10431;10585;10586	2853;5792;8867;9155;9156;10772;10773;11515;11516;11682;11683	2853;5792;8867;9156;10772;11516;11682	409	176	9606
P61764	P61764	14	14	14	Syntaxin-binding protein 1	STXBP1	sp|P61764|STXB1_HUMAN Syntaxin-binding protein 1 OS=Homo sapiens OX=9606 GN=STXBP1 PE=1 SV=1	1	14	14	14	27.9	27.9	27.9	67.568	594	594	3.63	3	5	9	8	5	5	0	166.49	597630	736530	656250	788610	546160	484540	599270	691200	757360	715120	810450	529550	1326800	508200	538490	499510	597630	736530	656250	788610	546160	484540	599270	691200	757360	715120	810450	529550	1326800	508200	538490	499510	27	32	29	28	29	27	29	28	29	31	31	26	33	27	28	29	1098600000	36				743	124;378;946;1035;1820;2048;2885;3083;3131;3984;4456;4947;5539;5930	True;True;True;True;True;True;True;True;True;True;True;True;True;True	120;372;938;1027;1812;2040;2877;3075;3123;3971;4442;4927;5512;5903	293;294;295;964;965;2352;2353;2354;2355;2552;4448;4955;7087;7088;7089;7090;7602;7603;7604;7605;7707;7708;7709;7710;7711;9654;9655;9656;9657;10737;11855;11856;13293;13294;14269	334;335;336;1070;1071;2576;2577;2578;2579;2580;2790;4940;5496;7822;7823;7824;7825;8405;8406;8407;8408;8524;8525;8526;8527;8528;10646;10647;10648;10649;11846;13075;13076;14710;14711;15765	336;1071;2580;2790;4940;5496;7822;8408;8527;10649;11846;13076;14711;15765	410;411;412;413;414;415	15;47;51;219;374;486	9606
P61978	P61978	9	9	9	Heterogeneous nuclear ribonucleoprotein K	HNRNPK	sp|P61978|HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1	1	9	9	9	21	21	21	50.976	463	463	3.42	5	3	1	3	3	4	0	98.303	598970	449670	561000	758450	600540	334660	522100	456490	523350	633370	317980	418370	252240	374180	315520	315670	598970	449670	561000	758450	600540	334660	522100	456490	523350	633370	317980	418370	252240	374180	315520	315670	26	26	26	26	26	25	26	25	26	25	25	26	26	25	26	25	858740000	27				744	965;1226;1801;2770;2961;4004;4047;4511;5842	True;True;True;True;True;True;True;True;True	957;1218;1793;2762;2953;3990;4033;4497;5815	2396;3029;3030;3031;4394;4395;4396;6756;7302;7303;7304;7305;9691;9787;9788;10860;10861;10862;14038	2621;3365;3366;3367;3368;4885;4886;4887;7461;8067;8068;8069;8070;8071;8072;10688;10788;10789;10790;10791;10792;10793;10794;11994;11995;11996;15506	2621;3368;4887;7461;8068;10688;10791;11995;15506	416;417	27;283	9606
P61981	P61981	7	4	4	14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	sp|P61981|1433G_HUMAN 14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2	1	7	4	4	26.7	17	17	28.302	247	247	3.56	1	1	2	3	1	1	0	58.442	63586	58467	55053	72611	41163	47721	43314	49576	50413	44207	57789	46781	422000	24066	44172	54238	63586	58467	55053	72611	41163	47721	43314	49576	50413	44207	57789	46781	422000	24066	44172	54238	9	9	8	9	9	9	8	9	8	9	8	8	9	8	8	9	109250000	9				745	684;3320;4046;4106;5501;5905;5964	True;False;False;True;True;False;True	675;3312;4032;4092;5473;5878;5937	1732;1733;8133;8134;9786;9911;9912;13209;14195;14196;14350;14351;14352;14353	1891;1892;8997;8998;10787;10939;10940;14622;15688;15689;15850;15851;15852;15853	1892;8997;10787;10939;14622;15689;15852	314;315	23;27	9606
P62072	P62072	3	3	3	Mitochondrial import inner membrane translocase subunit Tim10	TIMM10	sp|P62072|TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens OX=9606 GN=TIMM10 PE=1 SV=1	1	3	3	3	32.2	32.2	32.2	10.333	90	90	4.1		1	2	3	3	1	0	21.434	185950	209910	245630	237840	213630	179320	166490	126890	213700	136730	160610	198500	92246	125070	158670	155550	185950	209910	245630	237840	213630	179320	166490	126890	213700	136730	160610	198500	92246	125070	158670	155550	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	206920000	10				746	3799;4552;5968	True;True;True	3791;4538;5941	9234;9235;10937;10938;10939;10940;14402;14403;14404;14405	10181;10182;12079;12080;12081;12082;15915;15916;15917;15918	10182;12082;15915	418;419	74;80	9606
P62081	P62081	2	2	2	40S ribosomal protein S7	RPS7	sp|P62081|RS7_HUMAN 40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1	1	2	2	2	8.8	8.8	8.8	22.127	194	194	1.67	1	2					0	14.202	24255	41924	38874	27746	27303	28156	25031	14545	25817	24194	23789	25562	30268	24839	28141	26562	24255	41924	38874	27746	27303	28156	25031	14545	25817	24194	23789	25562	30268	24839	28141	26562	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	27894000	3				747	1732;5543	True;True	1724;5516	4232;4233;13304	4712;4713;14723	4712;14723			9606
P62166	P62166	1	1	1	Neuronal calcium sensor 1	NCS1	sp|P62166|NCS1_HUMAN Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2	1	1	1	1	5.8	5.8	5.8	21.878	190	190	3			1				0	26.207	9505.3	9224.4	10628	7505.7	11716	5425.1	6464.1	8136.7	8838.6	5352.5	6967.2	7784	10577	6417.7	5018	7211.8	9505.3	9224.4	10628	7505.7	11716	5425.1	6464.1	8136.7	8838.6	5352.5	6967.2	7784	10577	6417.7	5018	7211.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10363000	1				748	3807	True	3799	9245	10193	10193			9606
P62191	P62191	3	3	3	26S protease regulatory subunit 4	PSMC1	sp|P62191|PRS4_HUMAN 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1	1	3	3	3	7.3	7.3	7.3	49.184	440	440	3		1	1	1			0	17.813	37575	46685	43186	53332	45370	31326	46345	41793	66925	48553	49297	43962	55470	57308	51112	40221	37575	46685	43186	53332	45370	31326	46345	41793	66925	48553	49297	43962	55470	57308	51112	40221	3	3	3	3	3	2	3	2	2	3	3	3	2	3	2	3	5480900	3				749	829;2648;3987	True;True;True	820;2640;3974	2089;6454;9660	2270;7132;10652	2270;7132;10652	420;421	372;385	9606
P62241	P62241	4	4	4	40S ribosomal protein S8	RPS8	sp|P62241|RS8_HUMAN 40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2	1	4	4	4	19.2	19.2	19.2	24.205	208	208	3.23	1	4	2	4	1	1	0	46.111	124520	133700	112850	133360	118830	107780	102450	72155	112880	77867	89781	93925	84040	76034	115530	74955	124520	133700	112850	133360	118830	107780	102450	72155	112880	77867	89781	93925	84040	76034	115530	74955	12	13	13	12	13	12	11	9	13	11	12	12	13	12	12	12	285390000	13				750	134;1694;3139;3811	True;True;True;True	130;1686;3131;3803	318;319;320;321;322;4156;7726;7727;9249;9250;9251;9252;9253	363;364;365;366;367;4629;8544;8545;10197;10198;10199;10200;10201	365;4629;8544;10198			9606
P62258	P62258	10	10	7	14-3-3 protein epsilon	YWHAE	sp|P62258|1433E_HUMAN 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1	1	10	10	7	42.4	42.4	31.8	29.174	255	255	3.3	1	4	7	5	2	1	0	68.055	399310	500010	472420	557290	352930	290460	327100	261460	343910	315190	317930	331930	1970000	221770	310440	328620	399310	500010	472420	557290	352930	290460	327100	261460	343910	315190	317930	331930	1970000	221770	310440	328620	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1586000000	21				751	89;1248;1314;2891;3051;3320;3906;4046;5448;5908	True;True;True;True;True;True;True;True;True;True	86;1240;1306;2883;3043;3312;4032;5421;5881	208;3077;3078;3079;3230;7100;7101;7521;7522;7523;8133;8134;9786;13082;13083;13084;14204;14205;14206;14207	244;245;3417;3418;3419;3600;7835;7836;8313;8314;8315;8997;8998;10787;14456;14457;14458;15697;15698;15699;15700	245;3418;3600;7836;8314;8997;10787;14458;15700	422;423;424;425	23;27;33;160	9606
P62263	P62263	3	3	3	40S ribosomal protein S14	RPS14	sp|P62263|RS14_HUMAN 40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	1	3	3	3	29.1	29.1	29.1	16.273	151	151	3.29	1	1	1	3	1		0	27.976	62607	87444	73449	92344	79539	63495	72795	41992	80240	71852	70489	51241	40984	58787	63453	51411	62607	87444	73449	92344	79539	63495	72795	41992	80240	71852	70489	51241	40984	58787	63453	51411	7	7	6	7	7	6	7	6	7	6	7	7	7	7	7	7	107750000	7				752	155;1707;2974	True;True;True	151;1699;2966	378;379;380;4184;7338;7339;7340	426;427;428;4662;8108;8109;8110	426;4662;8110	426	75	9606
P62266	P62266	2	2	2	40S ribosomal protein S23	RPS23	sp|P62266|RS23_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3	1	2	2	2	15.4	15.4	15.4	15.807	143	143	2	1	1	1				0	12.988	59219	114250	82386	68787	101750	74236	98759	50327	84003	49006	46385	62110	59296	73925	74368	66408	59219	114250	82386	68787	101750	74236	98759	50327	84003	49006	46385	62110	59296	73925	74368	66408	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	59121000	3				753	486;2537	True;True	480;2529	1221;1222;6133	1346;1347;6776	1346;6776			9606
P62280	P62280	2	2	2	40S ribosomal protein S11	RPS11	sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3	1	2	2	2	11.4	11.4	11.4	18.431	158	158	3	1	1	1	1	1		0	14.173	99030	106140	107740	111960	102030	93395	84492	70043	90291	71855	70670	81354	53089	56534	81626	55879	99030	106140	107740	111960	102030	93395	84492	70043	90291	71855	70670	81354	53089	56534	81626	55879	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	78743000	5				754	1301;5665	True;True	1293;5638	3206;3207;13589;13590;13591	3571;3572;15035;15036;15037	3571;15037			9606
P62310	P62310	1	1	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	sp|P62310|LSM3_HUMAN U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2	1	1	1	1	11.8	11.8	11.8	11.845	102	102	1.33	2	1					0.0021583	6.4543	5767.1	6165	8557.8	9798	6678	7223.2	3531.5	2152	5879.7	5664.8	1731.7	6838.6	3609.1	4002.3	2653.7	3594.7	5767.1	6165	8557.8	9798	6678	7223.2	3531.5	2152	5879.7	5664.8	1731.7	6838.6	3609.1	4002.3	2653.7	3594.7	3	3	2	3	3	3	2	1	3	3	1	3	2	2	2	2	12979000	3				755	2353	True	2345	5632;5633;5634	6236;6237;6238	6237			9606
P62312	P62312	1	1	1	U6 snRNA-associated Sm-like protein LSm6	LSM6	sp|P62312|LSM6_HUMAN U6 snRNA-associated Sm-like protein LSm6 OS=Homo sapiens OX=9606 GN=LSM6 PE=1 SV=1	1	1	1	1	10	10	10	9.1275	80	80	1	1						0.0085639	6.0108	3560.3	3670.3	5995.3	5203.9	1871.4	4413.2	2803.8	4430.8	2857	6723.8	3092.1	5400.8	3522.8	4863	3644.8	2771.1	3560.3	3670.3	5995.3	5203.9	1871.4	4413.2	2803.8	4430.8	2857	6723.8	3092.1	5400.8	3522.8	4863	3644.8	2771.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2155300	1				756	4387	True	4373	10589	11686	11686			9606
P62314	P62314	1	1	1	Small nuclear ribonucleoprotein Sm D1	SNRPD1	sp|P62314|SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1	1	1	1	1	9.2	9.2	9.2	13.281	119	119	1.5	1	1					0	7.9981	971.97	1850.2	1480.5	0	901.13	1139	0	795.39	0	1878	0	962.81	1391.5	780.51	0	0	971.97	1850.2	1480.5	0	901.13	1139	0	795.39	0	1878	0	962.81	1391.5	780.51	0	0	1	1	1	0	1	1	0	1	0	2	0	1	1	1	0	0	7624600	2				757	1841	True	1833	4486;4487	4982;4983	4982			9606
